SEED,Split,Model,C1,C2,Epi Scalar,Epsilon,NLL Val,NLL Test
35,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_global,1.1424242424242426,0.0,1.0,0.0,0.7878301,1.6823398
36,"('0.6_0.2_0.2_128',)",Simple NN,,,,,1.0553813,1.0780169
36,"('0.6_0.2_0.2_128',)",DeepEnsemble,,,,0.0,1.1086997,2.6152635
36,"('0.6_0.2_0.2_128',)",Calibrator_pure_logits,1.1666666666666667,4.363636363636363,1.0,0.0,0.9418858,1.330499
36,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb,1.287878787878788,10.0,1.0,0.0,0.92903167,1.1617906
36,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_no_exp,2.087878787878788,50.0,1.0,0.0,0.9769071,1.3436607
36,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_global,2.306060606060606,0.9595959595959597,1.0,0.0,0.985255,1.3056298
37,"('0.6_0.2_0.2_128',)",Simple NN,,,,,1.0527525,1.0805969
37,"('0.6_0.2_0.2_128',)",DeepEnsemble,,,,0.0,0.97464615,1.8852466
37,"('0.6_0.2_0.2_128',)",Calibrator_pure_logits,0.7787878787878788,2.4545454545454546,1.0,0.0,0.9040961,1.222539
37,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb,0.996969696969697,3.4343434343434343,1.0,0.0,0.90354544,1.1352557
37,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_no_exp,1.384848484848485,11.111111111111112,1.0,0.0,0.940276,1.3022459
37,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_global,1.4575757575757577,0.7676767676767677,1.0,0.0,0.9533154,1.4095054
38,"('0.6_0.2_0.2_128',)",Simple NN,,,,,1.0483111,1.0630631
38,"('0.6_0.2_0.2_128',)",DeepEnsemble,,,,0.0,0.9067235,1.766413
38,"('0.6_0.2_0.2_128',)",Calibrator_pure_logits,0.7787878787878788,1.6363636363636362,1.0,0.0,0.874433,1.4309049
38,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb,0.9,2.0202020202020203,1.0,0.0,0.8711854,1.2276958
38,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_no_exp,1.1181818181818182,2.5252525252525255,1.0,0.0,0.89573807,1.4551873
38,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_global,1.1181818181818182,0.4141414141414142,1.0,0.0,0.9039726,1.5990973
39,"('0.6_0.2_0.2_128',)",Simple NN,,,,,1.1044124,2.9516578
39,"('0.6_0.2_0.2_128',)",DeepEnsemble,,,,0.0,0.88196534,1.0683323
