dataset,split_idx,method,ensemble_type,ensemble_size,ensemble_unique_size,nll_test,c1,c2,epi_scalar,ensemble_time,calibration_time,path,threshold,set_size,auc,aurac,aorac,ece,ece_adaptive,brier_score,conformal_coverage,conformal_set_size,misclassification
CIFAR,6,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.4595918655395508,0.8876301541024573,1.0,1.0,0.0141208171844482,4.156012058258057,cnn_experiments_data/arrays/cifar_6_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.5817116307735981,1.18975,0.9861151561415342,0.9570630391800911,0.04293696081990894,0.03264324076225361,0.03281803783774375,0.22032033237264084,0.9073958333333333,1.2153125,0.151
CIFAR,6,pure_logits,greedy_5_post_calib,5,5,0.4305661618709564,1.075801749271137,0.0,1.0,0.0141208171844482,11.192179918289185,cnn_experiments_data/arrays/cifar_6_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.641094813436448,1.1949166666666666,0.9873071166610353,0.958806788703609,0.041193211296390975,0.004036297495166449,0.0054519095594684494,0.21102863525935073,0.9078125,1.1946875,0.14741666666666667
CIFAR,7,pure_logits,greedy_5_baseline,5,4,0.4663928151130676,,,,0.7318694591522217,0.0,cnn_experiments_data/arrays/cifar_7_pure_logits_greedy_5_baseline_2025-11-30.npz,0.5817116307735981,1.2108333333333334,0.9859090460341235,0.9552868134853674,0.04471318651463263,0.04208476765702167,0.04208477958540124,0.22519354974255626,0.91375,1.2495833333333333,0.1525
CIFAR,7,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.4609658718109131,0.8510204081632653,,,0.7318694591522217,0.0220355987548828,cnn_experiments_data/arrays/cifar_7_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.6125392081841498,1.196,0.9859899057500371,0.955289111962704,0.04471088803729595,0.014188506613175082,0.015428950726985934,0.22139251757934422,0.9126041666666667,1.239375,0.1525
CIFAR,7,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.465480238199234,0.9246147438567264,1.0,1.0,0.7318694591522217,4.6917643547058105,cnn_experiments_data/arrays/cifar_7_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.5817116307735981,1.19725,0.9858539450871863,0.9551051486791576,0.044894851320842366,0.033028012461960334,0.03302801260848839,0.22443747248922635,0.9144791666666666,1.254375,0.15266666666666667
CIFAR,7,pure_logits,greedy_5_post_calib,5,4,0.4429761171340942,1.075801749271137,0.2448979591836734,1.0,0.7318694591522217,10.55334186553955,cnn_experiments_data/arrays/cifar_7_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.6125392081841498,1.1864166666666667,0.98672749782588,0.9568964680782269,0.043103531921773075,0.006634046636521834,0.007271691625316937,0.21588269844940652,0.9096875,1.2085416666666666,0.15083333333333335
CIFAR,8,pure_logits,greedy_5_baseline,5,4,0.4734287559986114,,,,1.778339147567749,0.0,cnn_experiments_data/arrays/cifar_8_pure_logits_greedy_5_baseline_2025-11-30.npz,0.6125392081841498,1.2535,0.9860442943906567,0.9551916325415608,0.04480836745843919,0.042487636208534255,0.04222519114489358,0.2278728670737709,0.8948958333333333,1.19375,0.15433333333333332
CIFAR,8,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.4674632847309112,0.8510204081632653,,,1.778339147567749,0.0239355564117431,cnn_experiments_data/arrays/cifar_8_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.641094813436448,1.2288333333333334,0.986116236783691,0.9552230909529535,0.044776909047046454,0.013372926404078774,0.01578318558260796,0.22405022874369956,0.8958333333333334,1.1926041666666667,0.15433333333333332
CIFAR,8,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.4729200899600982,0.949454394002499,1.0,1.0,1.778339147567749,4.452160835266113,cnn_experiments_data/arrays/cifar_8_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.6125392081841498,1.2419166666666666,0.9859858206707507,0.9550807882712851,0.044919211728714936,0.03657030517607927,0.03670170522232851,0.22745062140722938,0.8951041666666667,1.1955208333333334,0.15425
CIFAR,8,pure_logits,greedy_5_post_calib,5,4,0.4386084079742431,1.1035401915868388,0.0,1.0,1.778339147567749,9.273285150527954,cnn_experiments_data/arrays/cifar_8_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.641094813436448,1.2046666666666668,0.9873115770553499,0.9574786289938481,0.04252137100615194,0.006636341186861207,0.007817830085754374,0.21577073886976286,0.895,1.1691666666666667,0.148
CIFAR,9,pure_logits,greedy_5_baseline,5,4,0.4776236116886139,,,,0.3854224681854248,0.0,cnn_experiments_data/arrays/cifar_9_pure_logits_greedy_5_baseline_2025-11-30.npz,0.5817116307735981,1.21225,0.9857802408594528,0.9549265733616433,0.04507342663835667,0.043916861024995646,0.044412416150172544,0.229168395486208,0.8985416666666667,1.2011458333333334,0.15758333333333333
CIFAR,9,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.4713701903820038,0.8510204081632653,,,0.3854224681854248,0.0236058235168457,cnn_experiments_data/arrays/cifar_9_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.641094813436448,1.2269166666666667,0.9858935022902656,0.9547968868774812,0.04520311312251879,0.018764537500838445,0.019696911382178467,0.2251697858111254,0.8986458333333334,1.1972916666666666,0.15758333333333333
CIFAR,9,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.4767399132251739,0.9337609329446064,1.0,1.0,0.3854224681854248,4.47357988357544,cnn_experiments_data/arrays/cifar_9_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.6125392081841498,1.2345,0.9857353924878838,0.954699895496224,0.04530010450377597,0.03685935208449762,0.037107178484400136,0.22854081103893736,0.8986458333333334,1.2021875,0.158
CIFAR,9,pure_logits,greedy_5_post_calib,5,4,0.4505538642406463,1.0932944606413992,0.163265306122449,1.0,0.3854224681854248,9.791156530380247,cnn_experiments_data/arrays/cifar_9_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.641094813436448,1.2121666666666666,0.9867453971391843,0.9563034578422459,0.04369654215775409,0.007827742514510927,0.008028998990853605,0.21922787578120573,0.8994791666666667,1.185,0.15508333333333332
MNIST10Epochs10_5L2Reg,0,pure_logits,greedy_5_baseline,5,5,0.0262303985655307,,,,0.078038215637207,0.0,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_0_pure_logits_greedy_5_baseline_2025-11-30.npz,0.0,1.0,0.9999434799160335,0.9899085301648851,0.010091469835114886,0.0026225036361388317,0.0028488387167453404,0.012108836763099687,0.9932142857142857,1.0,0.007142857142857143
MNIST10Epochs10_5L2Reg,0,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.0262185502797365,1.0714285714285714,,,0.078038215637207,0.0335805416107177,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_0_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.0,1.0,0.9999433813736284,0.989909282519756,0.010090717480244038,0.0030396762107099866,0.0032158538784300065,0.012252826955682968,0.9932142857142857,1.0,0.007142857142857143
MNIST10Epochs10_5L2Reg,0,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.0256741717457771,1.3076551436901291,1.0,1.0,0.078038215637207,18.262677669525143,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_0_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.0,1.0,0.9999453218328412,0.9899132000939592,0.010086799906040778,0.003954932208572126,0.003954910463520419,0.012162894188054761,0.9933928571428572,1.0,0.007071428571428571
MNIST10Epochs10_5L2Reg,0,pure_logits,greedy_5_post_calib,5,5,0.0234321635216474,1.6980924614743858,0.1765930862140775,1.0,0.078038215637207,13.563842058181764,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_0_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.0,1.0,0.9999539565250408,0.9899312487226185,0.010068751277381494,0.0013390469231775778,0.0011398411967924913,0.011471118197267222,0.993125,1.0,0.007285714285714286
MNIST10Epochs10_5L2Reg,1,pure_logits,greedy_5_baseline,5,4,0.0290548801422119,,,,0.0193915367126464,0.0,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_1_pure_logits_greedy_5_baseline_2025-11-30.npz,0.0,1.0,0.9999058053634734,0.989752092547605,0.010247907452395011,0.0022170492921557016,0.002844279559595286,0.01310188284589994,0.9920535714285714,1.0,0.008357142857142856
MNIST10Epochs10_5L2Reg,1,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.0290029887109994,1.0163265306122449,,,0.0193915367126464,0.0282733440399169,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_1_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.0,1.0,0.999908538374936,0.9897875578866532,0.01021244211334682,0.002300516019974468,0.0028550196566751594,0.013129784005600425,0.9920535714285714,1.0,0.008357142857142856
MNIST10Epochs10_5L2Reg,1,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.0281333532184362,1.1961016243231986,1.0,1.0,0.0193915367126464,4.6950843334198,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_1_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.0,1.0,0.9999099394297891,0.9897863432447016,0.010213656755298395,0.0031191812838826617,0.0031191036616052916,0.01304227709432325,0.9927678571428571,1.0,0.007785714285714286
MNIST10Epochs10_5L2Reg,1,pure_logits,greedy_5_post_calib,5,4,0.0247352570295333,1.5865389421074554,0.0,1.0,0.0193915367126464,11.506167888641356,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_1_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.0,1.0,0.9999214334609295,0.9898208148588258,0.010179185141174218,0.0011886263574872992,0.0011499134855611096,0.011811971820623195,0.9928571428571429,1.0,0.007785714285714286
MNIST10Epochs10_5L2Reg,2,pure_logits,greedy_5_baseline,5,4,0.0311736240983009,,,,0.0186915397644042,0.0,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_2_pure_logits_greedy_5_baseline_2025-11-30.npz,0.0,1.0,0.99992106415822,0.9898022067794706,0.010197793220529383,0.0028898817790406458,0.003172325174723375,0.013619996984569055,0.9910714285714286,1.0,0.008785714285714286
MNIST10Epochs10_5L2Reg,2,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.031054351478815,1.0163265306122449,,,0.0186915397644042,0.0311346054077148,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_2_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.0,1.0,0.9999210974154819,0.989803385468768,0.010196614531231996,0.002809963622263475,0.0031453798839024133,0.013638538922774708,0.9910714285714286,1.0,0.008785714285714286
MNIST10Epochs10_5L2Reg,2,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.0297889094799757,1.2057476051645146,1.0,1.0,0.0186915397644042,5.600391864776611,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_2_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.0,1.0,0.9999218123253314,0.9898065719435275,0.010193428056472498,0.002616543467555738,0.0029090138333184466,0.013548423158394572,0.9911607142857143,1.0,0.008714285714285714
MNIST10Epochs10_5L2Reg,2,pure_logits,greedy_5_post_calib,5,4,0.0278460700064897,1.4535443565181176,0.5597667638483965,1.0,0.0186915397644042,10.159530639648438,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_2_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.0,1.0,0.9999262464011756,0.989818159781702,0.010181840218298044,0.001374623175178306,0.0021168687386172325,0.012681165518166766,0.9919642857142857,1.0,0.008
MNIST10Epochs10_5L2Reg,3,pure_logits,greedy_5_baseline,5,4,0.0224649533629417,,,,0.0178554058074951,0.0,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_3_pure_logits_greedy_5_baseline_2025-11-30.npz,0.0,1.0,0.9999706586289466,0.9899567350707381,0.010043264929261886,0.001625955106956613,0.0018849479321922332,0.010789891257103014,0.9935714285714285,1.0,0.0067857142857142855
MNIST10Epochs10_5L2Reg,3,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.0224843211472034,1.0714285714285714,,,0.0178554058074951,0.0266444683074951,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_3_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.0,1.0,0.9999706560419265,0.9899567350707381,0.010043264929261886,0.0022628809426512397,0.0025233661702701482,0.010909286526587141,0.9935714285714285,1.0,0.0067857142857142855
MNIST10Epochs10_5L2Reg,3,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.0222060550004243,1.3076551436901291,1.0,1.0,0.0178554058074951,13.765856981277466,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_3_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.0,1.0,0.9999712570830581,0.9899588093514876,0.010041190648512388,0.0032571088948420658,0.0033922281158821482,0.01083451351418571,0.99375,1.0,0.006642857142857143
MNIST10Epochs10_5L2Reg,3,pure_logits,greedy_5_post_calib,5,4,0.0202949605882167,1.5865389421074554,0.0,1.0,0.0178554058074951,29.302958488464355,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_3_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.0,1.0,0.9999731836730588,0.9899572937502138,0.010042706249786204,0.0010090666902917043,0.001131076674376244,0.009923844311221137,0.9940178571428572,1.0,0.006285714285714286
MNIST10Epochs10_5L2Reg,4,pure_logits,greedy_5_baseline,5,5,0.0238418541848659,,,,0.0255477428436279,0.0,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_4_pure_logits_greedy_5_baseline_2025-11-30.npz,0.0,1.0,0.9999537061051136,0.9899059239833108,0.010094076016689213,0.001306219132883233,0.0018863926742758133,0.01179267387363981,0.9921428571428571,1.0,0.008142857142857143
MNIST10Epochs10_5L2Reg,4,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.023885665461421,1.0714285714285714,,,0.0255477428436279,0.0334234237670898,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_4_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.0,1.0,0.9999536504546,0.989903773622502,0.010096226377497963,0.0019349206877606615,0.0021467619964054916,0.011865033393344951,0.9921428571428571,1.0,0.008142857142857143
MNIST10Epochs10_5L2Reg,4,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.0236258897930383,1.2417825905872553,1.0,1.0,0.0255477428436279,8.794175863265991,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_4_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.0,1.0,0.9999550097907848,0.9899081763087292,0.010091823691270818,0.0025821882528918204,0.0024978390953370733,0.011776961571834393,0.9921428571428571,1.0,0.008071428571428571
MNIST10Epochs10_5L2Reg,4,pure_logits,greedy_5_post_calib,5,5,0.022344522178173,1.5993336109954188,0.3865056226572261,1.0,0.0255477428436279,11.345096588134766,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_4_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.0,1.0,0.999962044117086,0.9899240663930173,0.010075933606982668,0.0014559295369045552,0.0013474445257867828,0.011472735749955672,0.9922321428571429,1.0,0.008071428571428571
