dataset,split_idx,method,ensemble_type,ensemble_size,ensemble_unique_size,nll_test,c1,c2,epi_scalar,ensemble_time,calibration_time,path,threshold,set_size,auc,aurac,aorac,ece,ece_adaptive,brier_score,conformal_coverage,conformal_set_size,accuracy
MNIST40Epochs10_4L2Reg,3,pure_logits,greedy_5_baseline,5,5,0.0211246162652969,,,,0.0146718025207519,0.0,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_3_pure_logits_greedy_5_baseline_2025-11-30.npz,0.9579239491627013,1.052142857142857,0.9999713732895122,0.9899631939802214,0.010036806019778632,0.003254141905478114,0.003254141905478114,0.01046597903482627,0.9991071428571429,1.059375,0.9937142857142857
MNIST40Epochs10_4L2Reg,3,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.0209669433534145,0.9612244897959183,,,0.0146718025207519,0.0252606868743896,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_3_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.9610249264065008,1.0511428571428572,0.9999714320832188,0.989963201419876,0.010036798580123962,0.0028455469310284076,0.0028455469310284076,0.010379922826975762,0.9991071428571429,1.058482142857143,0.9937142857142857
MNIST40Epochs10_4L2Reg,3,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.0213652122765779,1.1768096626405664,1.0,1.0,0.0146718025207519,4.011143684387207,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_3_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.9428485727976632,1.0512142857142857,0.9999717886215492,0.9899669153184203,0.010033084681579707,0.004222300586955853,0.004222300586955853,0.01051111457422068,0.9991071428571429,1.0590178571428572,0.9936428571428572
MNIST40Epochs10_4L2Reg,3,pure_logits,greedy_5_post_calib,5,5,0.0192094463855028,1.4987755102040818,0.3498542274052478,1.0,0.0146718025207519,16.76484513282776,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_3_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.9610249264065008,1.0415714285714286,0.9999742916254315,0.9899691392062667,0.010030860793733276,0.0007546372477497058,0.0007546372477497058,0.009670512019924386,0.9990178571428572,1.0508035714285715,0.9935714285714285
MNIST40Epochs10_4L2Reg,4,pure_logits,greedy_5_baseline,5,4,0.0249617118388414,,,,0.0155389308929443,0.0,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_4_pure_logits_greedy_5_baseline_2025-11-30.npz,0.9788747077456621,1.0567857142857142,0.9999475384740839,0.9898880112734292,0.01011198872657082,0.0009561487585305726,0.0009561487585305726,0.012161009525334606,0.9995535714285714,1.1352678571428572,0.9921428571428571
MNIST40Epochs10_4L2Reg,4,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.0248399656265974,1.0714285714285714,,,0.0155389308929443,0.0231778621673584,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_4_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.9713057528362042,1.055642857142857,0.9999475646488121,0.9898871865468132,0.01011281345318682,0.0014981613946812235,0.0014981613946812235,0.012202771278404287,0.9995535714285714,1.1364285714285713,0.9921428571428571
MNIST40Epochs10_4L2Reg,4,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.0243922136723995,1.2518783840066638,1.0,1.0,0.0155389308929443,7.925369501113892,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_4_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.954576248590888,1.0519285714285713,0.9999492809078753,0.9898963312597662,0.010103668740233829,0.001895506892885457,0.001895506892885457,0.012079050270676888,0.9996428571428572,1.1445535714285715,0.9920714285714286
MNIST40Epochs10_4L2Reg,4,pure_logits,greedy_5_post_calib,5,4,0.0233256854116916,1.615826738858809,0.0,1.0,0.0155389308929443,17.03787636756897,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_4_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.9818738040176085,1.0675,0.9999554142598353,0.9899006354345062,0.010099364565493762,0.0018617751555782944,0.0018617751555782944,0.011706006541640383,0.9997321428571428,1.2111607142857144,0.9922857142857143
MNIST40Epochs10_4L2Reg,5,pure_logits,greedy_5_baseline,5,3,0.0299007706344127,,,,0.0156841278076171,0.0,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_5_pure_logits_greedy_5_baseline_2025-11-30.npz,0.992191306592376,1.0872857142857142,0.9998967505920977,0.9898502345840793,0.01014976541592072,0.002521001537995682,0.002521001537995682,0.01302042270331686,0.9985714285714286,1.0715178571428572,0.9915714285714285
MNIST40Epochs10_4L2Reg,5,pure_logits,greedy_5_temp_pool_then_calibrate,5,3,0.030732313171029,0.9061224489795918,,,0.0156841278076171,0.0410308837890625,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_5_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.995067237475685,1.0850714285714285,0.9998969364942187,0.9898487442271592,0.010151255772840817,0.0021113982424139583,0.0021113982424139583,0.012944051427407618,0.9985714285714286,1.0709821428571429,0.9915714285714285
MNIST40Epochs10_4L2Reg,5,pure_logits,greedy_5_temp_calibrate_then_pool,5,3,0.0294132567942142,1.0583090379008746,1.0,1.0,0.0156841278076171,5.209094047546387,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_5_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.9901752286196761,1.0874285714285714,0.9998974569018063,0.9898498263799935,0.010150173620006475,0.0023219348511525216,0.0023219348511525216,0.012984813794203883,0.9985714285714286,1.070892857142857,0.9915714285714285
MNIST40Epochs10_4L2Reg,5,pure_logits,greedy_5_post_calib,5,3,0.0265349205583333,1.3076551436901291,0.3431903373594336,1.0,0.0156841278076171,16.957739114761353,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_5_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.9832096927272072,1.0542857142857143,0.999920071112227,0.9898830229888457,0.010116977011154327,0.0024175211574349867,0.0024175211574349867,0.01221930646674488,0.9985714285714286,1.0477678571428573,0.9922142857142857
MNIST40Epochs10_4L2Reg,6,pure_logits,greedy_5_baseline,5,5,0.0239295493811368,,,,0.0216791629791259,0.0,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_6_pure_logits_greedy_5_baseline_2025-11-30.npz,0.9383014287164605,1.0455714285714286,0.9999429290111799,0.9898963611115565,0.010103638888443456,0.003556356004306254,0.003556356004306254,0.011045254328665741,0.9996428571428572,1.1595535714285714,0.9938571428571429
MNIST40Epochs10_4L2Reg,6,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.0241332612931728,1.0714285714285714,,,0.0216791629791259,0.0233097076416015,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_6_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.9280930013497567,1.0457142857142858,0.9999428215998826,0.9898953277800199,0.010104672219980126,0.004330222053187239,0.004330222053187239,0.01124308555586424,0.9996428571428572,1.1586607142857144,0.9938571428571429
MNIST40Epochs10_4L2Reg,6,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.0239077471196651,1.3076551436901291,1.0,1.0,0.0216791629791259,4.289854288101196,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_6_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.9223718584262055,1.048142857142857,0.999944002445789,0.989902381534226,0.01009761846577395,0.0051554641532046835,0.0051554641532046835,0.011185921145357717,0.9996428571428572,1.1519642857142858,0.994
MNIST40Epochs10_4L2Reg,6,pure_logits,greedy_5_post_calib,5,5,0.0221243444830179,1.697292794668888,0.2448979591836734,1.0,0.0216791629791259,16.115273475646973,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_6_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.9734204999598582,1.0566428571428572,0.9999455300937191,0.9899067193589297,0.01009328064107029,0.0012726158946752511,0.0012726158946752511,0.01051296175279995,0.9995535714285714,1.1770535714285715,0.9933571428571428
MNIST40Epochs10_4L2Reg,7,pure_logits,greedy_5_baseline,5,4,0.0268422793596982,,,,0.0208923816680908,0.0,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_7_pure_logits_greedy_5_baseline_2025-11-30.npz,0.9954307788259918,1.085,0.9999373970844617,0.9898669855165091,0.01013301448349091,0.002164011022874333,0.002164011022874333,0.011956375076953936,0.9998214285714285,1.2779464285714286,0.9923571428571428
MNIST40Epochs10_4L2Reg,7,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.0267336517572402,1.0163265306122449,,,0.0208923816680908,0.0242080688476562,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_7_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.995067237475685,1.0852857142857142,0.9999373694113244,0.9898669855165091,0.01013301448349091,0.0021545534857681545,0.0021545534857681545,0.011967592331764077,0.9998214285714285,1.2785714285714285,0.9923571428571428
MNIST40Epochs10_4L2Reg,7,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.0258808825165033,1.1575177009579345,1.0,1.0,0.0208923816680908,3.696503639221192,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_7_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.992191306592376,1.0882142857142858,0.9999378358242043,0.9898683432369646,0.010131656763035402,0.0018948047267538983,0.0018948047267538983,0.011916677161831157,0.9998214285714285,1.2863392857142857,0.9923571428571428
MNIST40Epochs10_4L2Reg,7,pure_logits,greedy_5_post_calib,5,4,0.0245058890432119,1.4511953352769682,0.3731778425655977,1.0,0.0208923816680908,16.87259840965271,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_7_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.9908993078017677,1.0742857142857143,0.9999387482591355,0.9898675574046228,0.010132442595377156,0.0026298802835601235,0.0026298802835601235,0.011638042561354986,0.9998214285714285,1.2883928571428571,0.9924285714285714
MNIST40Epochs10_4L2Reg,8,pure_logits,greedy_5_baseline,5,5,0.0236171353608369,,,,0.0137145519256591,0.0,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_8_pure_logits_greedy_5_baseline_2025-11-30.npz,0.9771939142407526,1.0607857142857142,0.9999265166131236,0.9898520856663854,0.010147914333614616,0.0028453731536865713,0.0028453731536865713,0.010236676068734057,0.9998214285714285,1.3340178571428571,0.9937142857142857
MNIST40Epochs10_4L2Reg,8,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.0239364616572856,1.126530612244898,,,0.0137145519256591,0.0231566429138183,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_8_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.9665581041966967,1.0622142857142858,0.9999263332711719,0.9898520856663854,0.010147914333614616,0.004178413084575085,0.004178413084575085,0.010556730153172713,0.9998214285714285,1.3376785714285715,0.9937142857142857
MNIST40Epochs10_4L2Reg,8,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.0234845485538244,1.3076551436901291,1.0,1.0,0.0137145519256591,3.740691184997559,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_8_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.9579239491627013,1.0618571428571428,0.9999277760758698,0.9898509687750273,0.010149031224972682,0.004244254584823365,0.004244254584823365,0.010387946896097129,0.9998214285714285,1.3657142857142857,0.9937857142857143
MNIST40Epochs10_4L2Reg,8,pure_logits,greedy_5_post_calib,5,5,0.0211248379200696,1.6555601832569764,0.326530612244898,1.0,0.0137145519256591,17.522087335586548,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_8_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.9734204999598582,1.0610714285714287,0.9999352630747319,0.9898353156303492,0.01016468436965079,0.0016947599372693807,0.0016947599372693807,0.009725059950419,0.9998214285714285,1.3740178571428572,0.9935
MNIST40Epochs10_4L2Reg,9,pure_logits,greedy_5_baseline,5,5,0.0287029761821031,,,,0.0145072937011718,0.0,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_9_pure_logits_greedy_5_baseline_2025-11-30.npz,0.9734204999598582,1.0669285714285714,0.9998924082131984,0.9898967229526505,0.01010327704734948,0.002884422572595705,0.002884422572595705,0.012963681905229542,0.9988392857142857,1.0651785714285715,0.9917142857142857
MNIST40Epochs10_4L2Reg,9,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.0287647638469934,1.0714285714285714,,,0.0145072937011718,0.0246286392211914,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_9_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.9665581041966967,1.067,0.9998922306938566,0.9898966922442883,0.010103307755711666,0.004127393720405448,0.004127393720405448,0.013134208113880606,0.99875,1.065267857142857,0.9917142857142857
MNIST40Epochs10_4L2Reg,9,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.0281180292367935,1.231686797167847,1.0,1.0,0.0145072937011718,8.672731161117554,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_9_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.9610249264065008,1.0690714285714287,0.9998936723740943,0.9899004581627107,0.010099541837289339,0.004158151503120152,0.004158151503120152,0.012985725458014958,0.9986607142857142,1.0655357142857143,0.9918571428571429
MNIST40Epochs10_4L2Reg,9,pure_logits,greedy_5_post_calib,5,5,0.0256074778735637,1.53076218242399,0.5797584339858393,1.0,0.0145072937011718,12.79796814918518,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_9_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.9638973636691187,1.0602142857142858,0.9998977066031698,0.9899068047235686,0.010093195276431377,0.0018442558028868182,0.0018442558028868182,0.012205004217515929,0.9994642857142857,1.0992857142857142,0.9919285714285714
CIFAR100,0,pure_logits,greedy_5_baseline,5,5,1.605440974235535,,,,0.1470916271209716,0.0,cnn_experiments_data/arrays/cifar100_0_pure_logits_greedy_5_baseline_2025-11-30.npz,0.9971136166070437,40.881166666666665,0.9795776533719258,0.792227892892292,0.207772107107708,0.09422744157289466,0.09422744157289466,0.5774214759924737,0.9986458333333333,40.16802083333334,0.5635833333333333
CIFAR100,0,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,1.581676721572876,0.8510204081632653,,,0.1470916271209716,0.1264917850494384,cnn_experiments_data/arrays/cifar100_0_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.9992145156189742,41.263333333333335,0.9798348803409127,0.7932425683595312,0.20675743164046878,0.04094215838362774,0.04094215838362774,0.5657740715798079,0.9986458333333333,40.6678125,0.5635833333333333
CIFAR100,0,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,1.599035143852234,0.8950270720533111,1.0,1.0,0.1470916271209716,66.25677132606506,cnn_experiments_data/arrays/cifar100_0_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.9988481983667569,42.21091666666667,0.979418371538696,0.7926823134515434,0.20731768654845661,0.07034714488312602,0.07034714488312602,0.5727661914143003,0.99875,41.1778125,0.5640833333333334
CIFAR100,0,pure_logits,greedy_5_post_calib,5,5,1.520845651626587,0.9651478550603916,0.0,1.0,0.1470916271209716,128.47762751579285,cnn_experiments_data/arrays/cifar100_0_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.9988481983667569,40.035333333333334,0.9816470637417843,0.7972442488627158,0.20275575113728417,0.009168135821819303,0.009168135821819303,0.5546435095686699,0.9988541666666667,39.87979166666667,0.5709166666666666
CIFAR100,1,pure_logits,greedy_5_baseline,5,5,1.6028990745544434,,,,0.1321179866790771,0.0,cnn_experiments_data/arrays/cifar100_1_pure_logits_greedy_5_baseline_2025-11-30.npz,0.9989330853887797,52.17541666666666,0.9789998506572338,0.7961649095475998,0.20383509045240022,0.1016622168639054,0.1016622168639054,0.5741623568077366,0.9986458333333333,50.678958333333334,0.5685833333333333
CIFAR100,1,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,1.5735706090927124,0.8510204081632653,,,0.1321179866790771,0.1333756446838379,cnn_experiments_data/arrays/cifar100_1_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.9997508750957141,52.37533333333333,0.9792999733067478,0.7971458233730061,0.2028541766269939,0.043983343716710796,0.043983343716710796,0.5615016744737221,0.9990625,53.022083333333335,0.5685833333333333
CIFAR100,1,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,1.590718388557434,0.87533527696793,1.0,1.0,0.1321179866790771,66.34650540351868,cnn_experiments_data/arrays/cifar100_1_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.99963469359981,52.18958333333333,0.9788806031874495,0.7960754232288919,0.2039245767711081,0.06836945196613671,0.06836945196613671,0.5675746711802659,0.99875,51.3896875,0.5679166666666666
CIFAR100,1,pure_logits,greedy_5_post_calib,5,5,1.533416986465454,0.9416076634735528,0.0,1.0,0.1321179866790771,130.60125946998596,cnn_experiments_data/arrays/cifar100_1_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.9997096557702463,52.29325,0.980589715496675,0.7998627169774355,0.2001372830225645,0.01473815635591745,0.01473815635591745,0.5531159704985713,0.9990625,53.13072916666667,0.5736666666666667
CIFAR100,2,pure_logits,greedy_5_baseline,5,5,1.6098110675811768,,,,0.1007134914398193,0.0,cnn_experiments_data/arrays/cifar100_2_pure_logits_greedy_5_baseline_2025-11-30.npz,0.9985508218684769,47.1755,0.9782017872546582,0.7896150907049215,0.21038490929507847,0.08131320903853824,0.08131320903853824,0.5756246783377732,0.9983333333333333,44.63885416666667,0.5629166666666666
CIFAR100,2,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,1.5935221910476685,0.8510204081632653,,,0.1007134914398193,0.1387224197387695,cnn_experiments_data/arrays/cifar100_2_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.99963469359981,47.10358333333333,0.9784483205532126,0.7904838955560234,0.20951610444397661,0.03051030677556992,0.03051030677556992,0.566190622623986,0.9982291666666666,43.82822916666667,0.5629166666666666
CIFAR100,2,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,1.6046061515808103,0.9098209079550188,1.0,1.0,0.1007134914398193,66.01957106590271,cnn_experiments_data/arrays/cifar100_2_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.9993260285509822,47.54658333333333,0.9781451824643291,0.7898683194167715,0.2101316805832285,0.05859074119602641,0.05859074119602641,0.5718217851960515,0.9983333333333333,44.291354166666665,0.5631666666666667
CIFAR100,2,pure_logits,greedy_5_post_calib,5,5,1.5448099374771118,0.980841316118284,0.0,1.0,0.1007134914398193,131.85868000984192,cnn_experiments_data/arrays/cifar100_2_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.9993260285509822,46.400333333333336,0.9796919124078783,0.7942552484752756,0.20574475152472438,0.009229248686383161,0.009229248686383161,0.5572000223865546,0.9982291666666666,42.741458333333334,0.57
CIFAR100,3,pure_logits,greedy_5_baseline,5,5,1.6263997554779053,,,,0.1098003387451171,0.0,cnn_experiments_data/arrays/cifar100_3_pure_logits_greedy_5_baseline_2025-11-30.npz,0.9986576253426299,50.230916666666666,0.9781283004577688,0.7902992134576322,0.2097007865423678,0.09669397317618132,0.09669397317618132,0.5793517749158563,0.9982291666666666,47.92552083333333,0.5645833333333333
CIFAR100,3,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,1.601181149482727,0.8510204081632653,,,0.1098003387451171,0.1183550357818603,cnn_experiments_data/arrays/cifar100_3_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.9996056286942291,48.8965,0.9784350453397799,0.7913882622919363,0.20861173770806374,0.03895707553873459,0.03895707553873459,0.5676751226941457,0.9980208333333334,46.93239583333333,0.5645833333333333
CIFAR100,3,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,1.6185139417648315,0.87533527696793,1.0,1.0,0.1098003387451171,65.1603376865387,cnn_experiments_data/arrays/cifar100_3_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.9994643298854351,49.24033333333333,0.9779770855803881,0.790235831430929,0.20976416856907099,0.06366060513009629,0.06366060513009629,0.5736629125633593,0.998125,47.94135416666666,0.5639166666666666
CIFAR100,3,pure_logits,greedy_5_post_calib,5,5,1.5438621044158936,0.949454394002499,0.0,1.0,0.1098003387451171,130.05691981315613,cnn_experiments_data/arrays/cifar100_3_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.9993260285509822,45.86691666666667,0.9801255117150639,0.7950891647602736,0.20491083523972642,0.012334569043790291,0.012334569043790291,0.5571051819084287,0.9985416666666667,44.5203125,0.5688333333333333
CIFAR100,4,pure_logits,greedy_5_baseline,5,5,1.6235114336013794,,,,0.1344068050384521,0.0,cnn_experiments_data/arrays/cifar100_4_pure_logits_greedy_5_baseline_2025-11-30.npz,0.9984355207800187,47.07383333333333,0.9784032263341355,0.7890003411533556,0.2109996588466444,0.09508129323894779,0.09508129323894779,0.5809736641005152,0.9994791666666667,51.65802083333333,0.5624166666666667
CIFAR100,4,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,1.6004843711853027,0.8510204081632653,,,0.1344068050384521,0.1531813144683838,cnn_experiments_data/arrays/cifar100_4_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.9995742512949827,46.587583333333335,0.978694198744178,0.7902155497513639,0.20978445024863612,0.04068109096959234,0.04068109096959234,0.569297040324345,0.9995833333333334,53.00510416666667,0.5624166666666667
CIFAR100,4,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,1.6182005405426023,0.9098209079550188,1.0,1.0,0.1344068050384521,68.38752388954163,cnn_experiments_data/arrays/cifar100_4_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.9992724053006923,47.59825,0.978271303788973,0.7891051524898798,0.21089484751012022,0.07269434560835361,0.07269434560835361,0.5769080112052202,0.9994791666666667,53.008854166666666,0.562
CIFAR100,4,pure_logits,greedy_5_post_calib,5,5,1.533969759941101,0.980841316118284,0.0,1.0,0.1344068050384521,133.4065546989441,cnn_experiments_data/arrays/cifar100_4_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.9992145156189742,44.46933333333333,0.9806040364062898,0.794955204409806,0.20504479559019395,0.011133989767481893,0.011133989767481893,0.5573651076861214,0.999375,48.247083333333336,0.569
CIFAR100,5,pure_logits,greedy_5_baseline,5,5,1.6241240501403809,,,,0.1124324798583984,0.0,cnn_experiments_data/arrays/cifar100_5_pure_logits_greedy_5_baseline_2025-11-30.npz,0.9987565574710574,49.9735,0.9781231777629431,0.7910328949849966,0.20896710501500337,0.09623388390305142,0.09623388390305142,0.579039599186511,0.9988541666666667,49.82395833333333,0.5643333333333334
CIFAR100,5,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,1.6011850833892822,0.8510204081632653,,,0.1124324798583984,0.1386458873748779,cnn_experiments_data/arrays/cifar100_5_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.9996865550864933,49.74483333333333,0.9784264442927594,0.7919656130405658,0.20803438695943421,0.04217650835774839,0.04217650835774839,0.5674643679692961,0.99875,48.212916666666665,0.5643333333333334
CIFAR100,5,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,1.617504596710205,0.8950270720533111,1.0,1.0,0.1124324798583984,68.43021583557129,cnn_experiments_data/arrays/cifar100_5_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.9994643298854351,49.76125,0.978007485462474,0.7908352090187587,0.2091647909812413,0.06957873641947905,0.06957873641947905,0.5741270340186502,0.9986458333333333,48.870625,0.5636666666666666
CIFAR100,5,pure_logits,greedy_5_post_calib,5,5,1.5418710708618164,0.9651478550603916,0.0,1.0,0.1124324798583984,135.0054416656494,cnn_experiments_data/arrays/cifar100_5_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.9991520200553654,44.46908333333333,0.9800312891225859,0.7959969822941249,0.20400301770587514,0.014294323049485684,0.014294323049485684,0.5565958243502258,0.9979166666666667,40.6221875,0.5705833333333333
CIFAR100,6,pure_logits,greedy_5_baseline,5,5,1.601450800895691,,,,0.1319210529327392,0.0,cnn_experiments_data/arrays/cifar100_6_pure_logits_greedy_5_baseline_2025-11-30.npz,0.9991520200553654,51.894083333333334,0.978998742839746,0.7909723884779642,0.20902761152203575,0.08609384990980226,0.08609384990980226,0.575210949512576,0.999375,58.940416666666664,0.56625
CIFAR100,6,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,1.58294415473938,0.8510204081632653,,,0.1319210529327392,0.1396641731262207,cnn_experiments_data/arrays/cifar100_6_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.999769235437136,50.53925,0.9792069674650583,0.7918223106378918,0.20817768936210823,0.031467991981655355,0.031467991981655355,0.5655665236957925,0.9995833333333334,58.01125,0.56625
CIFAR100,6,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,1.5955945253372192,0.9098209079550188,1.0,1.0,0.1319210529327392,66.43303775787354,cnn_experiments_data/arrays/cifar100_6_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.9996056286942291,51.836,0.9789022636140138,0.7909257329203642,0.20907426707963583,0.06234437372970085,0.06234437372970085,0.5713911391589481,0.9994791666666667,58.56885416666667,0.5661666666666667
CIFAR100,6,pure_logits,greedy_5_post_calib,5,5,1.5395673513412476,0.9729945855893378,0.163265306122449,1.0,0.1319210529327392,134.03531575202942,cnn_experiments_data/arrays/cifar100_6_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.9995038084201928,48.47741666666667,0.9804521781578083,0.7944409669411644,0.2055590330588356,0.009827141963566337,0.009827141963566337,0.5579678983055474,0.9996875,57.8378125,0.5694166666666667
CIFAR100,7,pure_logits,greedy_5_baseline,5,5,1.6093212366104126,,,,0.136603832244873,0.0,cnn_experiments_data/arrays/cifar100_7_pure_logits_greedy_5_baseline_2025-11-30.npz,0.9984355207800187,47.85508333333333,0.9790613952492007,0.7893083330813464,0.2106916669186536,0.10619205671114226,0.10619205671114226,0.5802763020495683,1.0,71.44114583333334,0.5684166666666667
CIFAR100,7,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,1.5805562734603882,0.8510204081632653,,,0.136603832244873,0.1460733413696289,cnn_experiments_data/arrays/cifar100_7_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.9995403774129317,46.781416666666665,0.9793713994654212,0.7904854943275148,0.2095145056724852,0.04488747351492445,0.04488747351492445,0.5673366697867682,0.9998958333333333,70.27875,0.5684166666666667
CIFAR100,7,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,1.598671555519104,0.8802332361516034,1.0,1.0,0.136603832244873,67.00864171981812,cnn_experiments_data/arrays/cifar100_7_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.9994643298854351,48.71958333333333,0.9789650075610004,0.7898261797439339,0.21017382025606612,0.07458757823208967,0.07458757823208967,0.5740501986806389,1.0,70.95270833333333,0.5683333333333334
CIFAR100,7,pure_logits,greedy_5_post_calib,5,5,1.5312793254852295,0.949454394002499,0.0,1.0,0.136603832244873,130.76377487182617,cnn_experiments_data/arrays/cifar100_7_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.9995742512949827,49.14075,0.9806242444494476,0.7930451438400931,0.20695485615990694,0.01545079202515384,0.01545079202515384,0.5579561763432843,0.9998958333333333,63.963541666666664,0.57075
CIFAR100,8,pure_logits,greedy_5_baseline,5,5,1.6402645111083984,,,,0.1350953578948974,0.0,cnn_experiments_data/arrays/cifar100_8_pure_logits_greedy_5_baseline_2025-11-30.npz,0.9981766675820978,46.11783333333333,0.9775757349931908,0.7837803478656852,0.21621965213431482,0.08792994766496123,0.08792994766496123,0.5841078493236764,1.0,86.08791666666667,0.5578333333333333
