dataset,seed,method,ensemble_type,ensemble_size,ensemble_unique_size,nll_test,c1,c2,epi_scalar,path,threshold,set_size,auc
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_baseline,50,23,0.4770248830318451,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_baseline_2025-04-25.npz,0.9885496566989003,2.7589134125636674,0.9369353206473603
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_temp_baseline,50,23,0.4765161573886871,1.0714285714285714,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_temp_baseline_2025-04-25.npz,0.9855933637950631,2.7815506508206,0.9369683244756878
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_unique_5_temp_baseline,5,5,0.5042905211448669,1.126530612244898,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_unique_5_temp_baseline_2025-04-25.npz,0.9927668021552672,2.8123938879456705,0.9347352591141966
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_unique_5_post_calib,5,5,0.4754492342472076,1.5481549354435653,0.2448979591836734,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_unique_5_post_calib_2025-04-25.npz,0.9818738040176085,2.7654216185625353,0.9397133926185394
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_post_calib,50,23,0.467235267162323,1.4511953352769682,0.5847563515201999,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_post_calib_2025-04-25.npz,0.9844471273184587,2.7985285795132993,0.9407784341816701
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_calib_once,14,13,0.4590684473514557,1.4077634319033736,3.251978342357351,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_calib_once_2025-04-25.npz,0.992191306592376,2.815223542727787,0.9410760711883465
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_calib_every_step,15,14,0.4591540694236755,1.396418159100375,3.370262390670554,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_calib_every_step_2025-04-25.npz,0.992191306592376,2.8140916808149408,0.9411052097903306
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_unique_5_baseline,5,5,0.4976391792297363,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_convex_comb_greedy_unique_5_baseline_2025-04-25.npz,0.9942510800363944,2.790605546123373,0.9314046892508365
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_50_baseline,50,23,0.4738423824310303,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_convex_comb_greedy_50_baseline_2025-04-25.npz,0.9876386320173118,2.7775891341256367,0.936693719732232
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_50_temp_baseline,50,23,0.4736723005771637,1.0163265306122449,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_convex_comb_greedy_50_temp_baseline_2025-04-25.npz,0.9866551233980249,2.766553480475382,0.9367032704706872
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_unique_5_temp_baseline,5,5,0.4971521198749542,1.0714285714285714,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_convex_comb_greedy_unique_5_temp_baseline_2025-04-25.npz,0.9915700228248736,2.785795132993775,0.9314293347966417
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_unique_5_post_calib,5,5,0.4902462661266327,1.352436484798001,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_convex_comb_greedy_unique_5_post_calib_2025-04-25.npz,0.9771939142407526,2.7594793435200904,0.9344176491566604
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_50_post_calib,50,23,0.4707393050193786,1.2619741774260724,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_convex_comb_greedy_50_post_calib_2025-04-25.npz,0.9818738040176085,2.7920203735144313,0.9383041655297056
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_50_calib_once,13,12,0.4707552790641784,1.795052061640983,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_convex_comb_greedy_50_calib_once_2025-04-25.npz,0.9832096927272072,2.7942840973401246,0.9405741204871805
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_50_calib_every_step,10,10,0.471483826637268,1.8202915451895043,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_convex_comb_greedy_50_calib_every_step_2025-04-25.npz,0.9818738040176085,2.7589134125636674,0.9408066611788971
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_unique_5_baseline,5,5,0.4976391792297363,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_unique_5_baseline_2025-04-25.npz,0.9942510800363944,2.790605546123373,0.9314046892508365
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_baseline,50,23,0.4738423824310303,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_baseline_2025-04-25.npz,0.9876386320173118,2.7775891341256367,0.936693719732232
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_temp_baseline,50,23,0.4736723005771637,1.0163265306122449,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_temp_baseline_2025-04-25.npz,0.9866551233980249,2.766553480475382,0.9367032704706872
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_unique_5_temp_baseline,5,5,0.4971521198749542,1.0714285714285714,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_unique_5_temp_baseline_2025-04-25.npz,0.9915700228248736,2.785795132993775,0.9314293347966417
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_unique_5_post_calib,5,5,0.4765148460865021,1.53076218242399,0.163265306122449,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_unique_5_post_calib_2025-04-25.npz,0.9771939142407526,2.699773627617431,0.9386861000449396
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_post_calib,50,23,0.4665455818176269,1.4511953352769682,0.599750104123282,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_post_calib_2025-04-25.npz,0.9818738040176085,2.7453310696095077,0.9403062099207077
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_calib_once,15,12,0.4622175693511963,1.350537276134944,3.358600583090379,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_calib_once_2025-04-25.npz,0.9942510800363944,2.8457838143746463,0.9398162821313871
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_calib_every_step,21,18,0.4622125625610351,1.1913036234902123,3.7484381507705127,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_calib_every_step_2025-04-25.npz,0.995767527418137,2.843520090548953,0.9394605126975509
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_unique_5_baseline,5,5,0.5257154107093811,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_convex_comb_greedy_unique_5_baseline_2025-04-25.npz,0.9978749854496547,2.7099603848330505,0.932248968947022
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_50_baseline,50,21,0.4848136305809021,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_convex_comb_greedy_50_baseline_2025-04-25.npz,0.9885496566989003,2.7713638936049803,0.934640193481001
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_50_temp_baseline,50,21,0.4842931032180786,1.0163265306122449,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_convex_comb_greedy_50_temp_baseline_2025-04-25.npz,0.9876386320173118,2.7628749292586305,0.9346420326298266
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_unique_5_temp_baseline,5,5,0.4929020404815674,1.4020408163265308,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_convex_comb_greedy_unique_5_temp_baseline_2025-04-25.npz,0.9885496566989003,2.746462931522354,0.9322445213273028
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_unique_5_post_calib,5,5,0.4835680425167084,1.535360266555602,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_convex_comb_greedy_unique_5_post_calib_2025-04-25.npz,0.9844471273184587,2.730050933786078,0.9346496562216385
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_50_post_calib,50,21,0.4796175360679626,1.2417825905872553,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_convex_comb_greedy_50_post_calib_2025-04-25.npz,0.9832096927272072,2.77475947934352,0.9362316005641104
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_50_calib_once,17,17,0.4762666821479797,1.7114369012911288,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_convex_comb_greedy_50_calib_once_2025-04-25.npz,0.9832096927272072,2.713638936049802,0.9390093819389946
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_50_calib_every_step,15,15,0.476003885269165,1.6843981674302375,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_convex_comb_greedy_50_calib_every_step_2025-04-25.npz,0.9832096927272072,2.7147707979626485,0.9388078240416832
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_unique_5_baseline,5,5,0.5257154107093811,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_unique_5_baseline_2025-04-25.npz,0.9978749854496547,2.7099603848330505,0.932248968947022
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_baseline,50,21,0.4848136305809021,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_baseline_2025-04-25.npz,0.9885496566989003,2.7713638936049803,0.934640193481001
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_temp_baseline,50,21,0.4842931032180786,1.0163265306122449,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_temp_baseline_2025-04-25.npz,0.9876386320173118,2.7628749292586305,0.9346420326298266
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_unique_5_temp_baseline,5,5,0.4929020404815674,1.4020408163265308,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_unique_5_temp_baseline_2025-04-25.npz,0.9885496566989003,2.746462931522354,0.9322445213273028
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_unique_5_post_calib,5,5,0.4799715280532837,1.615826738858809,0.4631403581840899,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_unique_5_post_calib_2025-04-25.npz,0.9832096927272072,2.726089417091115,0.9368093540881328
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_post_calib,50,21,0.4759505689144134,1.4077634319033736,0.6297376093294461,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_post_calib_2025-04-25.npz,0.9832096927272072,2.72524052065648,0.9381998345740955
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_calib_once,22,19,0.4668735563755035,1.265472719700125,3.778425655976677,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_calib_once_2025-04-25.npz,0.9937936782064581,2.8098471986417657,0.9388076207392962
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_calib_every_step,27,22,0.4671676456928253,1.1671636817992503,3.9250312369845903,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_calib_every_step_2025-04-25.npz,0.9946747716526181,2.816355404640634,0.9384527510292814
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_unique_5_baseline,5,5,0.5060391426086426,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_convex_comb_greedy_unique_5_baseline_2025-04-25.npz,0.9942510800363944,2.877758913412564,0.9306375580802495
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_50_baseline,50,21,0.468384712934494,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_convex_comb_greedy_50_baseline_2025-04-25.npz,0.9876386320173118,2.769949066213922,0.9392088454567112
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_50_temp_baseline,50,21,0.4687075018882751,1.0714285714285714,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_convex_comb_greedy_50_temp_baseline_2025-04-25.npz,0.9844471273184587,2.799660441426146,0.9392184810580749
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_unique_5_temp_baseline,5,5,0.5047886371612549,0.9612244897959183,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_convex_comb_greedy_unique_5_temp_baseline_2025-04-25.npz,0.9954307788259918,2.881720430107527,0.9306836935564794
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_unique_5_post_calib,5,5,0.5043661594390869,1.2114952103290295,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_convex_comb_greedy_unique_5_post_calib_2025-04-25.npz,0.9804316278758956,2.7874929258630448,0.9322399574832819
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_50_post_calib,50,21,0.4655364155769348,1.286563931695127,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_convex_comb_greedy_50_post_calib_2025-04-25.npz,0.9788747077456621,2.707696661007357,0.940932587480727
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_50_calib_once,9,9,0.4633640646934509,1.8353352769679303,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_convex_comb_greedy_50_calib_once_2025-04-25.npz,0.9804316278758956,2.71505376344086,0.9426608275032917
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_50_calib_every_step,11,11,0.4636936485767364,1.850379008746356,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_convex_comb_greedy_50_calib_every_step_2025-04-25.npz,0.9804316278758956,2.722693831352575,0.9426766213062218
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_unique_5_baseline,5,5,0.5060391426086426,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_unique_5_baseline_2025-04-25.npz,0.9942510800363944,2.877758913412564,0.9306375580802495
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_baseline,50,21,0.468384712934494,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_baseline_2025-04-25.npz,0.9876386320173118,2.769949066213922,0.9392088454567112
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_temp_baseline,50,21,0.4687075018882751,1.0714285714285714,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_temp_baseline_2025-04-25.npz,0.9844471273184587,2.799660441426146,0.9392184810580749
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_unique_5_temp_baseline,5,5,0.5047886371612549,0.9612244897959183,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_unique_5_temp_baseline_2025-04-25.npz,0.9954307788259918,2.881720430107527,0.9306836935564794
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_unique_5_post_calib,5,5,0.4732873737812042,1.3414410662224074,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_unique_5_post_calib_2025-04-25.npz,0.9804316278758956,2.6519524617996604,0.9385851629701375
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_post_calib,50,21,0.4618021249771118,1.474985422740525,0.5897542690545606,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_post_calib_2025-04-25.npz,0.9788747077456621,2.6629881154499153,0.942543237317465
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_calib_once,14,13,0.4509727656841278,1.4077634319033736,3.305289462723865,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_calib_once_2025-04-25.npz,0.9908993078017677,2.793718166383701,0.9425455828306335
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_calib_every_step,19,17,0.4513137340545654,1.3182007496876302,3.65847563515202,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_calib_every_step_2025-04-25.npz,0.9915700228248736,2.7736276174306735,0.9421294697829036
ag_news,0,convex_comb,greedy_unique_5_baseline,5,5,0.1750968545675277,,,,llm_experiments_data/arrays/ftc_ag_news_0_convex_comb_greedy_unique_5_baseline_2025-04-25.npz,0.99963469359981,2.014078947368421,0.9941241343490305
ag_news,0,convex_comb,greedy_50_baseline,50,19,0.1581828445196151,,,,llm_experiments_data/arrays/ftc_ag_news_0_convex_comb_greedy_50_baseline_2025-04-25.npz,0.9990845521516756,2.346184210526316,0.9927221144967682
ag_news,0,convex_comb,greedy_50_temp_baseline,50,19,0.1541571319103241,1.126530612244898,,,llm_experiments_data/arrays/ftc_ag_news_0_convex_comb_greedy_50_temp_baseline_2025-04-25.npz,0.9980315976229037,2.368684210526316,0.9927154778393351
ag_news,0,convex_comb,greedy_unique_5_temp_baseline,5,5,0.1535082310438156,1.4571428571428573,,,llm_experiments_data/arrays/ftc_ag_news_0_convex_comb_greedy_unique_5_temp_baseline_2025-04-25.npz,0.9946747716526181,2.01,0.9941288434903047
ag_news,0,convex_comb,greedy_unique_5_post_calib,5,5,0.1508841067552566,1.5184173261141192,0.0,1.0,llm_experiments_data/arrays/ftc_ag_news_0_convex_comb_greedy_unique_5_post_calib_2025-04-25.npz,0.9937936782064581,2.0065789473684212,0.9942378578024007
ag_news,0,convex_comb,greedy_50_post_calib,50,19,0.1474642902612686,1.4077634319033736,0.0,1.0,llm_experiments_data/arrays/ftc_ag_news_0_convex_comb_greedy_50_post_calib_2025-04-25.npz,0.9946747716526181,2.266578947368421,0.9937759926131118
ag_news,0,convex_comb,greedy_50_calib_once,10,10,0.1461624056100845,1.6423157017909205,0.0,1.0,llm_experiments_data/arrays/ftc_ag_news_0_convex_comb_greedy_50_calib_once_2025-04-25.npz,0.9942510800363944,2.072763157894737,0.9945881117266853
ag_news,0,convex_comb,greedy_50_calib_every_step,10,10,0.1461624056100845,1.6423157017909205,0.0,1.0,llm_experiments_data/arrays/ftc_ag_news_0_convex_comb_greedy_50_calib_every_step_2025-04-25.npz,0.9942510800363944,2.072763157894737,0.9945881117266853
ag_news,0,pure_logits,greedy_unique_5_baseline,5,5,0.1750968545675277,,,,llm_experiments_data/arrays/ftc_ag_news_0_pure_logits_greedy_unique_5_baseline_2025-04-25.npz,0.99963469359981,2.014078947368421,0.9941241343490305
ag_news,0,pure_logits,greedy_50_baseline,50,19,0.1581828445196151,,,,llm_experiments_data/arrays/ftc_ag_news_0_pure_logits_greedy_50_baseline_2025-04-25.npz,0.9990845521516756,2.346184210526316,0.9927221144967682
ag_news,0,pure_logits,greedy_50_temp_baseline,50,19,0.1541571319103241,1.126530612244898,,,llm_experiments_data/arrays/ftc_ag_news_0_pure_logits_greedy_50_temp_baseline_2025-04-25.npz,0.9980315976229037,2.368684210526316,0.9927154778393351
ag_news,0,pure_logits,greedy_unique_5_temp_baseline,5,5,0.1535082310438156,1.4571428571428573,,,llm_experiments_data/arrays/ftc_ag_news_0_pure_logits_greedy_unique_5_temp_baseline_2025-04-25.npz,0.9946747716526181,2.01,0.9941288434903047
ag_news,0,pure_logits,greedy_unique_5_post_calib,5,5,0.1498976498842239,1.5609496043315287,0.7097042898792171,1.0,llm_experiments_data/arrays/ftc_ag_news_0_pure_logits_greedy_unique_5_post_calib_2025-04-25.npz,0.9937936782064581,2.067105263157895,0.9943169205909511
ag_news,0,pure_logits,greedy_50_post_calib,50,19,0.1444517970085144,1.5184173261141192,0.614743856726364,1.0,llm_experiments_data/arrays/ftc_ag_news_0_pure_logits_greedy_50_post_calib_2025-04-25.npz,0.9937936782064581,2.059078947368421,0.9944744921514311
ag_news,0,pure_logits,greedy_50_calib_once,8,8,0.1461940258741378,1.4813827571845066,2.065805914202416,1.0,llm_experiments_data/arrays/ftc_ag_news_0_pure_logits_greedy_50_calib_once_2025-04-25.npz,0.9954307788259918,2.1567105263157895,0.994350011542013
ag_news,0,pure_logits,greedy_50_calib_every_step,10,10,0.1472716778516769,1.4274052478134114,2.065805914202416,1.0,llm_experiments_data/arrays/ftc_ag_news_0_pure_logits_greedy_50_calib_every_step_2025-04-25.npz,0.9966360458204521,2.3748684210526316,0.9942362534626039
ag_news,1,convex_comb,greedy_unique_5_baseline,5,5,0.1725944429636001,,,,llm_experiments_data/arrays/ftc_ag_news_1_convex_comb_greedy_unique_5_baseline_2025-04-25.npz,0.9995403774129317,2.5553947368421053,0.9918700472754304
ag_news,1,convex_comb,greedy_50_baseline,50,20,0.1594323217868805,,,,llm_experiments_data/arrays/ftc_ag_news_1_convex_comb_greedy_50_baseline_2025-04-25.npz,0.99963469359981,2.730394736842105,0.9924450780195118
ag_news,1,convex_comb,greedy_50_temp_baseline,50,20,0.1553765684366226,1.126530612244898,,,llm_experiments_data/arrays/ftc_ag_news_1_convex_comb_greedy_50_temp_baseline_2025-04-25.npz,0.9990117162931691,2.7014473684210527,0.9924477302095789
ag_news,1,convex_comb,greedy_unique_5_temp_baseline,5,5,0.1694981902837753,1.126530612244898,,,llm_experiments_data/arrays/ftc_ag_news_1_convex_comb_greedy_unique_5_temp_baseline_2025-04-25.npz,0.9989330853887797,2.5953947368421053,0.9918705661883191
ag_news,1,convex_comb,greedy_unique_5_post_calib,5,5,0.1624446958303451,1.3194502290712204,0.0,1.0,llm_experiments_data/arrays/ftc_ag_news_1_convex_comb_greedy_unique_5_post_calib_2025-04-25.npz,0.9971136166070437,2.5656578947368422,0.9923181759696913
ag_news,1,convex_comb,greedy_50_post_calib,50,20,0.1482854187488556,1.3848729695960018,0.0,1.0,llm_experiments_data/arrays/ftc_ag_news_1_convex_comb_greedy_50_post_calib_2025-04-25.npz,0.9963683992351303,2.497105263157895,0.9936096243371245
ag_news,1,convex_comb,greedy_50_calib_once,10,10,0.1461338996887207,1.6423157017909205,0.0,1.0,llm_experiments_data/arrays/ftc_ag_news_1_convex_comb_greedy_50_calib_once_2025-04-25.npz,0.9954307788259918,2.3071052631578945,0.9944771672868535
ag_news,1,convex_comb,greedy_50_calib_every_step,10,10,0.1461338996887207,1.6423157017909205,0.0,1.0,llm_experiments_data/arrays/ftc_ag_news_1_convex_comb_greedy_50_calib_every_step_2025-04-25.npz,0.9954307788259918,2.3071052631578945,0.9944771672868535
ag_news,1,pure_logits,greedy_unique_5_baseline,5,5,0.1725944429636001,,,,llm_experiments_data/arrays/ftc_ag_news_1_pure_logits_greedy_unique_5_baseline_2025-04-25.npz,0.9995403774129317,2.5553947368421053,0.9918700472754304
ag_news,1,pure_logits,greedy_50_baseline,50,20,0.1594323217868805,,,,llm_experiments_data/arrays/ftc_ag_news_1_pure_logits_greedy_50_baseline_2025-04-25.npz,0.99963469359981,2.730394736842105,0.9924450780195118
ag_news,1,pure_logits,greedy_50_temp_baseline,50,20,0.1553765684366226,1.126530612244898,,,llm_experiments_data/arrays/ftc_ag_news_1_pure_logits_greedy_50_temp_baseline_2025-04-25.npz,0.9990117162931691,2.7014473684210527,0.9924477302095789
ag_news,1,pure_logits,greedy_unique_5_temp_baseline,5,5,0.1694981902837753,1.126530612244898,,,llm_experiments_data/arrays/ftc_ag_news_1_pure_logits_greedy_unique_5_temp_baseline_2025-04-25.npz,0.9989330853887797,2.5953947368421053,0.9918705661883191
ag_news,1,pure_logits,greedy_unique_5_post_calib,5,5,0.1502299159765243,1.4813827571845066,0.2149104539775093,1.0,llm_experiments_data/arrays/ftc_ag_news_1_pure_logits_greedy_unique_5_post_calib_2025-04-25.npz,0.9954307788259918,2.4278947368421053,0.9938721736880116
ag_news,1,pure_logits,greedy_50_post_calib,50,20,0.1448494642972946,1.5060724698042485,0.614743856726364,1.0,llm_experiments_data/arrays/ftc_ag_news_1_pure_logits_greedy_50_post_calib_2025-04-25.npz,0.995767527418137,2.427763157894737,0.9943802669684754
ag_news,1,pure_logits,greedy_50_calib_once,8,8,0.1453787684440612,1.4630903790087464,2.0991253644314867,1.0,llm_experiments_data/arrays/ftc_ag_news_1_pure_logits_greedy_50_calib_once_2025-04-25.npz,0.9954307788259918,2.083815789473684,0.9942992601695241
ag_news,1,pure_logits,greedy_50_calib_every_step,8,8,0.1453787684440612,1.4630903790087464,2.0991253644314867,1.0,llm_experiments_data/arrays/ftc_ag_news_1_pure_logits_greedy_50_calib_every_step_2025-04-25.npz,0.9954307788259918,2.083815789473684,0.9942992601695241
ag_news,2,convex_comb,greedy_unique_5_baseline,5,5,0.1652709245681762,,,,llm_experiments_data/arrays/ftc_ag_news_2_convex_comb_greedy_unique_5_baseline_2025-04-25.npz,0.9995038084201928,2.496973684210526,0.9925451987052606
ag_news,2,convex_comb,greedy_50_baseline,50,20,0.1518179774284362,,,,llm_experiments_data/arrays/ftc_ag_news_2_convex_comb_greedy_50_baseline_2025-04-25.npz,0.9994643298854351,2.529736842105263,0.9932400188007051
ag_news,2,convex_comb,greedy_50_temp_baseline,50,20,0.1488304287195205,1.1816326530612244,,,llm_experiments_data/arrays/ftc_ag_news_2_convex_comb_greedy_50_temp_baseline_2025-04-25.npz,0.9981766675820978,2.5239473684210525,0.993235022019244
ag_news,2,convex_comb,greedy_unique_5_temp_baseline,5,5,0.1630717068910598,1.126530612244898,,,llm_experiments_data/arrays/ftc_ag_news_2_convex_comb_greedy_unique_5_temp_baseline_2025-04-25.npz,0.9987565574710574,2.4871052631578947,0.9925444702574343
ag_news,2,convex_comb,greedy_unique_5_post_calib,5,5,0.1573078334331512,1.330445647646814,0.0,1.0,llm_experiments_data/arrays/ftc_ag_news_2_convex_comb_greedy_unique_5_post_calib_2025-04-25.npz,0.9963683992351303,2.422236842105263,0.9929324254353857
ag_news,2,convex_comb,greedy_50_post_calib,50,20,0.1434873342514038,1.3963182007496877,0.0,1.0,llm_experiments_data/arrays/ftc_ag_news_2_convex_comb_greedy_50_post_calib_2025-04-25.npz,0.9954307788259918,2.3457894736842104,0.9940968283822778
ag_news,2,convex_comb,greedy_50_calib_once,10,10,0.1407912671566009,1.6980924614743858,0.0,1.0,llm_experiments_data/arrays/ftc_ag_news_2_convex_comb_greedy_50_calib_once_2025-04-25.npz,0.9927668021552672,1.970263157894737,0.9950711310395595
ag_news,2,convex_comb,greedy_50_calib_every_step,10,10,0.1407912671566009,1.6980924614743858,0.0,1.0,llm_experiments_data/arrays/ftc_ag_news_2_convex_comb_greedy_50_calib_every_step_2025-04-25.npz,0.9927668021552672,1.970263157894737,0.9950711310395595
ag_news,2,pure_logits,greedy_unique_5_baseline,5,5,0.1652709245681762,,,,llm_experiments_data/arrays/ftc_ag_news_2_pure_logits_greedy_unique_5_baseline_2025-04-25.npz,0.9995038084201928,2.496973684210526,0.9925451987052606
ag_news,2,pure_logits,greedy_50_baseline,50,20,0.1518179774284362,,,,llm_experiments_data/arrays/ftc_ag_news_2_pure_logits_greedy_50_baseline_2025-04-25.npz,0.9994643298854351,2.529736842105263,0.9932400188007051
