dataset,seed,method,ensemble_type,ensemble_size,ensemble_unique_size,nll_test,c1,c2,epi_scalar,path,threshold,set_size,auc
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_unique_5_temp_baseline,5,5,0.524638831615448,1.126530612244898,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_1_pure_logits_greedy_unique_5_temp_baseline_2025-04-20.npz,0.9946747716526181,2.8556876061120544,0.9230671490582631
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_unique_5_post_calib,5,5,0.5204228162765503,1.4630903790087464,0.6397334443981675,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_1_pure_logits_greedy_unique_5_post_calib_2025-04-20.npz,0.9876386320173118,2.8596491228070176,0.9248658918844028
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_post_calib,50,26,0.4978979229927063,1.281865889212828,0.8929612661391086,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_post_calib_2025-04-20.npz,0.9885496566989003,2.837577815506508,0.9308859229871688
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_calib_once,16,15,0.5065592527389526,1.983573511037068,1.2894627238650562,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_calib_once_2025-04-20.npz,0.9818738040176085,2.9018109790605546,0.9293195128844758
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_calib_every_step,22,20,0.5019837021827698,1.753869221157851,1.799250312369846,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_calib_every_step_2025-04-20.npz,0.9844471273184587,2.8947368421052633,0.9294764373924483
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_unique_5_baseline,5,5,0.5333333015441895,,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_2_convex_comb_greedy_unique_5_baseline_2025-04-20.npz,0.9963683992351303,2.8421052631578947,0.9225437332009813
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_50_baseline,50,26,0.5011298060417175,,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_2_convex_comb_greedy_50_baseline_2025-04-20.npz,0.992191306592376,2.815223542727787,0.9292972893887184
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_50_temp_baseline,50,26,0.5009475946426392,1.0163265306122449,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_2_convex_comb_greedy_50_temp_baseline_2025-04-20.npz,0.9915700228248736,2.8146576117713638,0.9292798268961683
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_unique_5_temp_baseline,5,5,0.5314382314682007,1.126530612244898,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_2_convex_comb_greedy_unique_5_temp_baseline_2025-04-20.npz,0.9932998840740801,2.8409734012450483,0.9223875653158796
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_unique_5_post_calib,5,5,0.5273095965385437,1.276018325697626,0.0,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_2_convex_comb_greedy_unique_5_post_calib_2025-04-20.npz,0.9893935394612752,2.838426711941143,0.9231862455822831
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_50_post_calib,50,26,0.5008242726325989,1.0495626822157431,0.0,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_2_convex_comb_greedy_50_post_calib_2025-04-20.npz,0.9915700228248736,2.8293718166383703,0.9294132173069894
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_50_calib_once,30,19,0.5076231360435486,2.054843815077051,0.0,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_2_convex_comb_greedy_50_calib_once_2025-04-20.npz,0.9832096927272072,2.9547255234861347,0.9297093063689056
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_50_calib_every_step,24,19,0.5016009211540222,1.4630903790087464,0.0,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_2_convex_comb_greedy_50_calib_every_step_2025-04-20.npz,0.9893935394612752,2.8098471986417657,0.9300762454330096
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_unique_5_baseline,5,5,0.5333333015441895,,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_2_pure_logits_greedy_unique_5_baseline_2025-04-20.npz,0.9963683992351303,2.8421052631578947,0.9225437332009813
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_baseline,50,26,0.5011298060417175,,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_baseline_2025-04-20.npz,0.992191306592376,2.815223542727787,0.9292972893887184
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_temp_baseline,50,26,0.5009475946426392,1.0163265306122449,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_temp_baseline_2025-04-20.npz,0.9915700228248736,2.8146576117713638,0.9292798268961683
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_unique_5_temp_baseline,5,5,0.5314382314682007,1.126530612244898,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_2_pure_logits_greedy_unique_5_temp_baseline_2025-04-20.npz,0.9932998840740801,2.8409734012450483,0.9223875653158796
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_unique_5_post_calib,5,5,0.5220748782157898,1.4274052478134114,0.694710537276135,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_2_pure_logits_greedy_unique_5_post_calib_2025-04-20.npz,0.9876386320173118,2.8480475382003396,0.9247959295796412
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_post_calib,50,26,0.500332236289978,1.1283298625572675,0.94960433152853,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_post_calib_2025-04-20.npz,0.9908993078017677,2.827108092812677,0.9296876846418168
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_calib_once,30,20,0.5060797333717346,1.8353352769679303,1.7059558517284463,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_calib_once_2025-04-20.npz,0.9855933637950631,2.9357668364459535,0.9294398460783851
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_calib_every_step,28,23,0.4992952346801758,1.4393002915451896,1.8892128279883385,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_calib_every_step_2025-04-20.npz,0.9908993078017677,2.8729485002829653,0.9305196236780392
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_unique_5_baseline,5,5,0.5318763256072998,,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_3_convex_comb_greedy_unique_5_baseline_2025-04-20.npz,0.995767527418137,2.8256932654216187,0.9223808334673039
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_50_baseline,50,28,0.4969528615474701,,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_3_convex_comb_greedy_50_baseline_2025-04-20.npz,0.992191306592376,2.8508771929824563,0.9305613930465024
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_50_temp_baseline,50,28,0.496857225894928,1.0163265306122449,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_3_convex_comb_greedy_50_temp_baseline_2025-04-20.npz,0.9915700228248736,2.8505942275042444,0.9305544150704056
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_unique_5_temp_baseline,5,5,0.530012309551239,1.0714285714285714,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_3_convex_comb_greedy_unique_5_temp_baseline_2025-04-20.npz,0.9942510800363944,2.83446519524618,0.9223151063805176
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_unique_5_post_calib,5,5,0.5262352824211121,1.2057476051645146,0.0,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_3_convex_comb_greedy_unique_5_post_calib_2025-04-20.npz,0.9908993078017677,2.831918505942275,0.9234541422572969
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_50_post_calib,50,28,0.496894508600235,1.0121782590587256,0.0,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_3_convex_comb_greedy_50_post_calib_2025-04-20.npz,0.992191306592376,2.8565365025466893,0.9305900534222701
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_50_calib_once,29,19,0.5023015141487122,2.054843815077051,0.0,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_3_convex_comb_greedy_50_calib_once_2025-04-20.npz,0.9804316278758956,2.795415959252971,0.9313005919927076
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_50_calib_every_step,22,19,0.496432214975357,1.4393002915451896,0.0,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_3_convex_comb_greedy_50_calib_every_step_2025-04-20.npz,0.9893935394612752,2.803056027164686,0.9314304467450714
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_unique_5_baseline,5,5,0.5318763256072998,,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_3_pure_logits_greedy_unique_5_baseline_2025-04-20.npz,0.995767527418137,2.8256932654216187,0.9223808334673039
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_baseline,50,28,0.4969528615474701,,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_baseline_2025-04-20.npz,0.992191306592376,2.8508771929824563,0.9305613930465024
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_temp_baseline,50,28,0.496857225894928,1.0163265306122449,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_temp_baseline_2025-04-20.npz,0.9915700228248736,2.8505942275042444,0.9305544150704056
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_unique_5_temp_baseline,5,5,0.530012309551239,1.0714285714285714,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_3_pure_logits_greedy_unique_5_temp_baseline_2025-04-20.npz,0.9942510800363944,2.83446519524618,0.9223151063805176
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_unique_5_post_calib,5,5,0.5184579491615295,1.4192086630570595,0.6247396917950854,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_3_pure_logits_greedy_unique_5_post_calib_2025-04-20.npz,0.9876386320173118,2.855970571590266,0.9270527347846684
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_post_calib,50,28,0.4962888360023498,1.1142357351103709,0.941274468971262,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_post_calib_2025-04-20.npz,0.9908993078017677,2.8466327108092813,0.9309862424403755
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_calib_once,17,17,0.5016424655914307,1.809645980841316,1.82923781757601,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_calib_once_2025-04-20.npz,0.9844471273184587,2.8879456706281834,0.9298829499897293
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_calib_every_step,31,24,0.4996831119060516,1.1812078300708038,2.5189504373177845,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_calib_every_step_2025-04-20.npz,0.995067237475685,2.8771929824561404,0.9300086738178551
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_unique_5_baseline,5,5,0.5225674510002136,,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_4_convex_comb_greedy_unique_5_baseline_2025-04-20.npz,0.9946747716526181,2.7764572722127903,0.9247900528992746
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_50_baseline,50,26,0.4879655241966247,,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_4_convex_comb_greedy_50_baseline_2025-04-20.npz,0.9885496566989003,2.7903225806451615,0.9323035230852309
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_50_temp_baseline,50,26,0.4882253408432007,1.0163265306122449,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_4_convex_comb_greedy_50_temp_baseline_2025-04-20.npz,0.9876386320173118,2.7835314091680816,0.9322964325487035
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_unique_5_temp_baseline,5,5,0.5212197303771973,1.126530612244898,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_4_convex_comb_greedy_unique_5_temp_baseline_2025-04-20.npz,0.9908993078017677,2.786361063950198,0.9246359841534649
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_unique_5_post_calib,5,5,0.5175235271453857,1.297109537692628,0.0,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_4_convex_comb_greedy_unique_5_post_calib_2025-04-20.npz,0.9855933637950631,2.7518392756083756,0.9257286298062049
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_50_post_calib,50,26,0.4881510734558105,1.0370678883798417,0.0,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_4_convex_comb_greedy_50_post_calib_2025-04-20.npz,0.9876386320173118,2.7784380305602716,0.9323606673009636
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_50_calib_once,30,20,0.4956796765327453,2.092428154935444,0.0,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_4_convex_comb_greedy_50_calib_once_2025-04-20.npz,0.9788747077456621,2.739954725523486,0.9321891271171273
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_50_calib_every_step,26,21,0.4897838830947876,1.53076218242399,0.0,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_4_convex_comb_greedy_50_calib_every_step_2025-04-20.npz,0.9855933637950631,2.702886247877759,0.9327216267337631
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_unique_5_baseline,5,5,0.5225674510002136,,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_4_pure_logits_greedy_unique_5_baseline_2025-04-20.npz,0.9946747716526181,2.7764572722127903,0.9247900528992746
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_baseline,50,26,0.4879655241966247,,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_baseline_2025-04-20.npz,0.9885496566989003,2.7903225806451615,0.9323035230852309
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_temp_baseline,50,26,0.4882253408432007,1.0163265306122449,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_temp_baseline_2025-04-20.npz,0.9876386320173118,2.7835314091680816,0.9322964325487035
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_unique_5_temp_baseline,5,5,0.5212197303771973,1.126530612244898,,,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_4_pure_logits_greedy_unique_5_temp_baseline_2025-04-20.npz,0.9908993078017677,2.786361063950198,0.9246359841534649
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_unique_5_post_calib,5,5,0.5115422606468201,1.4274052478134114,0.694710537276135,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_4_pure_logits_greedy_unique_5_post_calib_2025-04-20.npz,0.9832096927272072,2.748443689869836,0.9276857345627859
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_post_calib,50,26,0.4880893230438232,1.1117367763431902,0.9579341940857976,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_post_calib_2025-04-20.npz,0.9866551233980249,2.7546689303904923,0.9325211882632845
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_calib_once,36,21,0.4953800439834595,1.8202915451895043,1.844231570179092,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_calib_once_2025-04-20.npz,0.9866551233980249,2.955857385398981,0.9312081580736845
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_calib_every_step,28,21,0.489339530467987,1.4420991253644315,1.9825072886297377,1.0,llm_experiments_data/arrays/mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_calib_every_step_2025-04-20.npz,0.9901752286196761,2.811262026032824,0.9323239896393324
ag_news,0,convex_comb,greedy_unique_5_baseline,5,5,0.2319172620773315,,,,llm_experiments_data/arrays/ag_news_0_convex_comb_greedy_unique_5_baseline_2025-04-20.npz,0.9997862426334835,2.694736842105263,0.9900554824561403
ag_news,0,convex_comb,greedy_50_baseline,50,29,0.1978360414505005,,,,llm_experiments_data/arrays/ag_news_0_convex_comb_greedy_50_baseline_2025-04-20.npz,0.9985508218684769,3.015,0.9887208679593722
ag_news,0,convex_comb,greedy_50_temp_baseline,50,29,0.1976282000541687,1.0163265306122449,,,llm_experiments_data/arrays/ag_news_0_convex_comb_greedy_50_temp_baseline_2025-04-20.npz,0.9983110459808135,2.9928947368421053,0.9887153162511542
ag_news,0,convex_comb,greedy_unique_5_temp_baseline,5,5,0.2054621577262878,1.4571428571428573,,,llm_experiments_data/arrays/ag_news_0_convex_comb_greedy_unique_5_temp_baseline_2025-04-20.npz,0.9971136166070437,2.796578947368421,0.9900296398891966
ag_news,0,convex_comb,greedy_unique_5_post_calib,5,5,0.1998860239982605,1.6290712203248647,0.0,1.0,llm_experiments_data/arrays/ag_news_0_convex_comb_greedy_unique_5_post_calib_2025-04-20.npz,0.9954307788259918,2.801447368421053,0.9902884695290859
ag_news,0,convex_comb,greedy_50_post_calib,50,29,0.1936988532543182,1.3848729695960018,0.0,1.0,llm_experiments_data/arrays/ag_news_0_convex_comb_greedy_50_post_calib_2025-04-20.npz,0.9954307788259918,2.9385526315789474,0.9896033933518005
ag_news,0,convex_comb,greedy_50_calib_once,22,20,0.1906897574663162,1.8202915451895043,0.0,1.0,llm_experiments_data/arrays/ag_news_0_convex_comb_greedy_50_calib_once_2025-04-20.npz,0.9946747716526181,2.639342105263158,0.9909425554016621
ag_news,0,convex_comb,greedy_50_calib_every_step,25,22,0.191370278596878,1.795052061640983,0.0,1.0,llm_experiments_data/arrays/ag_news_0_convex_comb_greedy_50_calib_every_step_2025-04-20.npz,0.995067237475685,2.6626315789473685,0.9908302516158818
ag_news,0,pure_logits,greedy_unique_5_baseline,5,5,0.2319172620773315,,,,llm_experiments_data/arrays/ag_news_0_pure_logits_greedy_unique_5_baseline_2025-04-20.npz,0.9997862426334835,2.694736842105263,0.9900554824561403
ag_news,0,pure_logits,greedy_50_baseline,50,29,0.1978360414505005,,,,llm_experiments_data/arrays/ag_news_0_pure_logits_greedy_50_baseline_2025-04-20.npz,0.9985508218684769,3.015,0.9887208679593722
ag_news,0,pure_logits,greedy_50_temp_baseline,50,29,0.1976282000541687,1.0163265306122449,,,llm_experiments_data/arrays/ag_news_0_pure_logits_greedy_50_temp_baseline_2025-04-20.npz,0.9983110459808135,2.9928947368421053,0.9887153162511542
ag_news,0,pure_logits,greedy_unique_5_temp_baseline,5,5,0.2054621577262878,1.4571428571428573,,,llm_experiments_data/arrays/ag_news_0_pure_logits_greedy_unique_5_temp_baseline_2025-04-20.npz,0.9971136166070437,2.796578947368421,0.9900296398891966
ag_news,0,pure_logits,greedy_unique_5_post_calib,5,5,0.1978672444820404,1.7255810079133695,0.6247396917950854,1.0,llm_experiments_data/arrays/ag_news_0_pure_logits_greedy_unique_5_post_calib_2025-04-20.npz,0.9927668021552672,2.5685526315789473,0.9904356879039705
ag_news,0,pure_logits,greedy_50_post_calib,50,29,0.1908816695213318,1.650512286547272,0.7330279050395669,1.0,llm_experiments_data/arrays/ag_news_0_pure_logits_greedy_50_post_calib_2025-04-20.npz,0.995067237475685,2.824078947368421,0.990424192059095
ag_news,0,pure_logits,greedy_50_calib_once,20,19,0.1927261501550674,1.573744273219492,1.5593502707205331,1.0,llm_experiments_data/arrays/ag_news_0_pure_logits_greedy_50_calib_once_2025-04-20.npz,0.9977059127281483,3.2248684210526317,0.9902432363804248
ag_news,0,pure_logits,greedy_50_calib_every_step,22,20,0.1919605433940887,1.5184173261141192,1.639316951270304,1.0,llm_experiments_data/arrays/ag_news_0_pure_logits_greedy_50_calib_every_step_2025-04-20.npz,0.9971136166070437,3.0785526315789475,0.9903641043397968
ag_news,1,convex_comb,greedy_unique_5_baseline,5,5,0.2355262190103531,,,,llm_experiments_data/arrays/ag_news_1_convex_comb_greedy_unique_5_baseline_2025-04-20.npz,0.999769235437136,2.580394736842105,0.9896789947249481
ag_news,1,convex_comb,greedy_50_baseline,50,28,0.2012188732624054,,,,llm_experiments_data/arrays/ag_news_1_convex_comb_greedy_50_baseline_2025-04-20.npz,0.9984355207800187,2.9853947368421054,0.9881401616007025
ag_news,1,convex_comb,greedy_50_temp_baseline,50,28,0.2009114772081375,1.0163265306122449,,,llm_experiments_data/arrays/ag_news_1_convex_comb_greedy_50_temp_baseline_2025-04-20.npz,0.9983110459808135,3.0,0.9881387701129454
ag_news,1,convex_comb,greedy_unique_5_temp_baseline,5,5,0.2071631550788879,1.5122448979591838,,,llm_experiments_data/arrays/ag_news_1_convex_comb_greedy_unique_5_temp_baseline_2025-04-20.npz,0.9963683992351303,2.779342105263158,0.9897109425194379
ag_news,1,convex_comb,greedy_unique_5_post_calib,5,5,0.2012162059545517,1.6423157017909205,0.0,1.0,llm_experiments_data/arrays/ag_news_1_convex_comb_greedy_unique_5_post_calib_2025-04-20.npz,0.9946747716526181,2.6939473684210524,0.9899868284751192
ag_news,1,convex_comb,greedy_50_post_calib,50,28,0.1963721662759781,1.3634319033735944,0.0,1.0,llm_experiments_data/arrays/ag_news_1_convex_comb_greedy_50_post_calib_2025-04-20.npz,0.995767527418137,2.969736842105263,0.9892253821492933
ag_news,1,convex_comb,greedy_50_calib_once,23,22,0.1932644844055175,1.809645980841316,0.0,1.0,llm_experiments_data/arrays/ag_news_1_convex_comb_greedy_50_calib_once_2025-04-20.npz,0.995067237475685,2.6732894736842105,0.9905838726902296
ag_news,1,convex_comb,greedy_50_calib_every_step,21,20,0.1932016164064407,1.795052061640983,0.0,1.0,llm_experiments_data/arrays/ag_news_1_convex_comb_greedy_50_calib_every_step_2025-04-20.npz,0.9946747716526181,2.611578947368421,0.9906252481272947
ag_news,1,pure_logits,greedy_unique_5_baseline,5,5,0.2355262190103531,,,,llm_experiments_data/arrays/ag_news_1_pure_logits_greedy_unique_5_baseline_2025-04-20.npz,0.999769235437136,2.580394736842105,0.9896789947249481
ag_news,1,pure_logits,greedy_50_baseline,50,28,0.2012188732624054,,,,llm_experiments_data/arrays/ag_news_1_pure_logits_greedy_50_baseline_2025-04-20.npz,0.9984355207800187,2.9853947368421054,0.9881401616007025
ag_news,1,pure_logits,greedy_50_temp_baseline,50,28,0.2009114772081375,1.0163265306122449,,,llm_experiments_data/arrays/ag_news_1_pure_logits_greedy_50_temp_baseline_2025-04-20.npz,0.9983110459808135,3.0,0.9881387701129454
ag_news,1,pure_logits,greedy_unique_5_temp_baseline,5,5,0.2071631550788879,1.5122448979591838,,,llm_experiments_data/arrays/ag_news_1_pure_logits_greedy_unique_5_temp_baseline_2025-04-20.npz,0.9963683992351303,2.779342105263158,0.9897109425194379
ag_news,1,pure_logits,greedy_unique_5_post_calib,5,5,0.1977183818817138,1.809645980841316,0.599750104123282,1.0,llm_experiments_data/arrays/ag_news_1_pure_logits_greedy_unique_5_post_calib_2025-04-20.npz,0.9942510800363944,2.591842105263158,0.9903179041497976
ag_news,1,pure_logits,greedy_50_post_calib,50,28,0.1933009922504425,1.637717617659309,0.7396917950853812,1.0,llm_experiments_data/arrays/ag_news_1_pure_logits_greedy_50_post_calib_2025-04-20.npz,0.995067237475685,2.832894736842105,0.9902358456683361
ag_news,1,pure_logits,greedy_50_calib_once,26,22,0.1950062066316604,1.602582257392753,1.434402332361516,1.0,llm_experiments_data/arrays/ag_news_1_pure_logits_greedy_50_calib_once_2025-04-20.npz,0.9960794578607566,2.8467105263157895,0.990423082026857
ag_news,1,pure_logits,greedy_50_calib_every_step,24,21,0.1951475739479065,1.5628488129945857,1.5160349854227406,1.0,llm_experiments_data/arrays/ag_news_1_pure_logits_greedy_50_calib_every_step_2025-04-20.npz,0.9963683992351303,2.8864473684210528,0.9903466650231527
ag_news,2,convex_comb,greedy_unique_5_baseline,5,5,0.2338477969169616,,,,llm_experiments_data/arrays/ag_news_2_convex_comb_greedy_unique_5_baseline_2025-04-20.npz,0.9996865550864933,2.412894736842105,0.9896950451676766
ag_news,2,convex_comb,greedy_50_baseline,50,29,0.1982008218765258,,,,llm_experiments_data/arrays/ag_news_2_convex_comb_greedy_50_baseline_2025-04-20.npz,0.9981766675820978,2.907236842105263,0.9889651013122565
ag_news,2,convex_comb,greedy_50_temp_baseline,50,29,0.1980333030223846,1.0163265306122449,,,llm_experiments_data/arrays/ag_news_2_convex_comb_greedy_50_temp_baseline_2025-04-20.npz,0.9980315976229037,2.9225,0.988963209092413
ag_news,2,convex_comb,greedy_unique_5_temp_baseline,5,5,0.2079926282167434,1.4571428571428573,,,llm_experiments_data/arrays/ag_news_2_convex_comb_greedy_unique_5_temp_baseline_2025-04-20.npz,0.995767527418137,2.5692105263157896,0.9897118909107699
ag_news,2,convex_comb,greedy_unique_5_post_calib,5,5,0.2023528963327407,1.615826738858809,0.0,1.0,llm_experiments_data/arrays/ag_news_2_convex_comb_greedy_unique_5_post_calib_2025-04-20.npz,0.9932998840740801,2.5657894736842106,0.9900019589268484
ag_news,2,convex_comb,greedy_50_post_calib,50,29,0.1947339475154876,1.3848729695960018,0.0,1.0,llm_experiments_data/arrays/ag_news_2_convex_comb_greedy_50_post_calib_2025-04-20.npz,0.9946747716526181,2.8288157894736843,0.9897933153147846
ag_news,2,convex_comb,greedy_50_calib_once,20,19,0.1915436685085296,1.8353352769679303,0.0,1.0,llm_experiments_data/arrays/ag_news_2_convex_comb_greedy_50_calib_once_2025-04-20.npz,0.9932998840740801,2.357236842105263,0.9907360630143791
ag_news,2,convex_comb,greedy_50_calib_every_step,20,20,0.1915388852357864,1.7658642232403166,0.0,1.0,llm_experiments_data/arrays/ag_news_2_convex_comb_greedy_50_calib_every_step_2025-04-20.npz,0.9942510800363944,2.484342105263158,0.9906924366859077
ag_news,2,pure_logits,greedy_unique_5_baseline,5,5,0.2338477969169616,,,,llm_experiments_data/arrays/ag_news_2_pure_logits_greedy_unique_5_baseline_2025-04-20.npz,0.9996865550864933,2.412894736842105,0.9896950451676766
ag_news,2,pure_logits,greedy_50_baseline,50,29,0.1982008218765258,,,,llm_experiments_data/arrays/ag_news_2_pure_logits_greedy_50_baseline_2025-04-20.npz,0.9981766675820978,2.907236842105263,0.9889651013122565
ag_news,2,pure_logits,greedy_50_temp_baseline,50,29,0.1980333030223846,1.0163265306122449,,,llm_experiments_data/arrays/ag_news_2_pure_logits_greedy_50_temp_baseline_2025-04-20.npz,0.9980315976229037,2.9225,0.988963209092413
ag_news,2,pure_logits,greedy_unique_5_temp_baseline,5,5,0.2079926282167434,1.4571428571428573,,,llm_experiments_data/arrays/ag_news_2_pure_logits_greedy_unique_5_temp_baseline_2025-04-20.npz,0.995767527418137,2.5692105263157896,0.9897118909107699
ag_news,2,pure_logits,greedy_unique_5_post_calib,5,5,0.2002874165773391,1.7255810079133695,0.534777176176593,1.0,llm_experiments_data/arrays/ag_news_2_pure_logits_greedy_unique_5_post_calib_2025-04-20.npz,0.992191306592376,2.4948684210526317,0.9902079547114154
ag_news,2,pure_logits,greedy_50_post_calib,50,29,0.1918625086545944,1.6690045814244066,0.7097042898792171,1.0,llm_experiments_data/arrays/ag_news_2_pure_logits_greedy_50_post_calib_2025-04-20.npz,0.9932998840740801,2.556842105263158,0.9905905778623152
ag_news,2,pure_logits,greedy_50_calib_once,17,13,0.1935279071331024,1.5865389421074554,2.533944189920866,1.0,llm_experiments_data/arrays/ag_news_2_pure_logits_greedy_50_calib_once_2025-04-20.npz,0.9946747716526181,2.4976315789473684,0.9903693316731723
