dataset,seed,method,ensemble_type,ensemble_size,ensemble_unique_size,nll_test,c1,c2,epi_scalar,ensemble_time,calibration_time,path,threshold,set_size,auc,aurac,aorac
imdb,4,pure_logits,greedy_50_post_calib,50,14,0.1013088077306747,1.4192086630570595,0.6097459391920034,1.0,0.0953352451324462,11.683313131332396,llm_experiments_data/arrays/extended_imdb_4_pure_logits_greedy_50_post_calib_2025-09-21.npz,0.9946747716526181,1.57628,0.9926363928459666,0.9852987490617404,0.01470125093825958
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_5_baseline,5,5,0.5085240006446838,,,,0.0922915935516357,0.0,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_5_baseline_2025-09-21.npz,0.9942510800363944,2.7872099603848333,0.9290633270075307,0.9066999582004225,0.09330004179957752
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_50_baseline,50,21,0.4772296249866485,,,,0.0922915935516357,0.0,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_50_baseline_2025-09-21.npz,0.9893935394612752,2.785795132993775,0.9368018379395576,0.9174950269338471,0.0825049730661529
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_50_temp_pool_then_calibrate,50,21,0.4756306111812591,1.0714285714285714,,,0.0922915935516357,0.0092082023620605,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-21.npz,0.9855933637950631,2.769949066213922,0.9368225785097898,0.917528046939206,0.08247195306079402
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.5069676637649536,1.0714285714285714,,,0.0922915935516357,0.0087878704071044,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-21.npz,0.9915700228248736,2.7823995472552348,0.9290695234186525,0.9067197252154624,0.0932802747845376
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_50_temp_calibrate_then_pool,50,21,0.5079112648963928,2.2241632653061227,,,0.0922915935516357,0.4329650402069092,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-21.npz,0.947060595353925,2.7968307866440294,0.9411164980292447,0.9243965266142284,0.07560347338577156
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.5297789573669434,2.1514285714285712,,,0.0922915935516357,0.0471136569976806,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-21.npz,0.9383014287164605,2.8058856819468025,0.9359324475288154,0.9169510966664685,0.08304890333353154
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_5_post_calib,5,5,0.4809848666191101,1.5060724698042485,0.2448979591836734,1.0,0.0922915935516357,3.3278157711029053,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_5_post_calib_2025-09-21.npz,0.9788747077456621,2.727787209960385,0.9375954362587753,0.9202552172681663,0.07974478273183372
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_50_post_calib,50,21,0.4686969518661499,1.4393002915451896,0.6547271970012495,1.0,0.0922915935516357,15.484427452087402,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_50_post_calib_2025-09-21.npz,0.9844471273184587,2.795415959252971,0.9404750961557914,0.9238375424651475,0.07616245753485251
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_5_baseline,5,5,0.5095067620277405,,,,0.0947704315185546,0.0,llm_experiments_data/arrays/extended_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_5_baseline_2025-09-21.npz,0.9960794578607566,2.8123938879456705,0.934845249918851,0.9096469903512447,0.09035300964875526
