dataset,seed,method,ensemble_type,ensemble_size,ensemble_unique_size,nll_test,c1,c2,epi_scalar,ensemble_time,calibration_time,path,threshold,set_size,auc,aurac,aorac
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.5694505572319031,2.2616326530612243,,,0.0958883762359619,0.0447561740875244,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-21.npz,0.954576248590888,2.876627051499717,0.9230164865143052,0.8995980228690574,0.10040197713094257
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_5_post_calib,5,5,0.5301840305328369,1.3603831736776342,0.7530195751770096,1.0,0.0958883762359619,3.37072229385376,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_5_post_calib_2025-09-21.npz,0.9901752286196761,2.8604980192416525,0.9222720802630114,0.8995688228385235,0.10043117716147654
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_50_post_calib,50,26,0.5067362785339355,1.153219491878384,0.932944606413994,1.0,0.0958883762359619,17.9794921875,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_50_post_calib_2025-09-21.npz,0.9915700228248736,2.8471986417657047,0.9288870641711057,0.9082747198304848,0.0917252801695152
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_5_baseline,5,5,0.5260146856307983,,,,3.980109214782715,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_5_baseline_2025-09-21.npz,0.9971136166070437,2.853423882286361,0.9231858710616615,0.8992537957754018,0.10074620422459823
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_baseline,50,26,0.4963533878326416,,,,3.980109214782715,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_baseline_2025-09-21.npz,0.992191306592376,2.83446519524618,0.9304570595439229,0.9102914083977743,0.08970859160222566
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_temp_pool_then_calibrate,50,26,0.4962351024150848,1.0163265306122449,,,3.980109214782715,0.0114994049072265,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-21.npz,0.9915700228248736,2.8333333333333335,0.9304559260480545,0.9102560134104606,0.08974398658953942
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.524638831615448,1.126530612244898,,,3.980109214782715,0.0086128711700439,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-21.npz,0.9946747716526181,2.8556876061120544,0.9230671490582631,0.8991830489544508,0.10081695104554922
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_temp_calibrate_then_pool,50,26,0.5459180474281311,2.556979591836735,,,3.980109214782715,0.4678769111633301,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-21.npz,0.947060595353925,2.904923599320883,0.9316173162723196,0.911662834485278,0.08833716551472204
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.5630382895469666,2.283673469387755,,,3.980109214782715,0.0476484298706054,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-21.npz,0.9509621946209896,2.866723259762309,0.9250958504156882,0.9023214632159441,0.09767853678405591
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_5_post_calib,5,5,0.5204228162765503,1.4630903790087464,0.6397334443981675,1.0,3.980109214782715,3.244791269302368,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_5_post_calib_2025-09-21.npz,0.9876386320173118,2.8596491228070176,0.9248658918844028,0.9026992797164319,0.09730072028356807
