dataset,seed,method,ensemble_type,ensemble_size,ensemble_unique_size,nll_test,c1,c2,epi_scalar,path,threshold,set_size,auc,aurac,aorac
dbpedia_14,0,pure_logits,greedy_unique_5_temp_baseline,5,5,0.0351141542196273,1.3469387755102042,,,llm_experiments_data/arrays/ftc_dbpedia_14_0_pure_logits_greedy_unique_5_temp_baseline_2025-04-25.npz,0.9973263411627071,1.2764714285714285,0.9998402717582417,0.9895306089539169,0.010469391046083132
dbpedia_14,0,pure_logits,greedy_unique_5_post_calib,5,5,0.0297356694936752,1.7658642232403166,0.4464806330695543,1.0,llm_experiments_data/arrays/ftc_dbpedia_14_0_pure_logits_greedy_unique_5_post_calib_2025-04-25.npz,0.9937936782064581,1.2361,0.9998838865934067,0.9896907991122853,0.010309200887714698
dbpedia_14,0,pure_logits,greedy_50_post_calib,50,13,0.0296356659382581,1.7255810079133695,0.6597251145356102,1.0,llm_experiments_data/arrays/ftc_dbpedia_14_0_pure_logits_greedy_50_post_calib_2025-04-25.npz,0.9932998840740801,1.1971142857142858,0.9998851294505495,0.9896906442252839,0.010309355774716145
dbpedia_14,0,pure_logits,greedy_50_calib_once,6,6,0.0299109164625406,1.6555601832569764,1.58600583090379,1.0,llm_experiments_data/arrays/ftc_dbpedia_14_0_pure_logits_greedy_50_calib_once_2025-04-25.npz,0.9937936782064581,1.2153714285714285,0.9998814054945055,0.989708659109022,0.010291340890978051
dbpedia_14,0,pure_logits,greedy_50_calib_every_step,6,6,0.0299109164625406,1.6555601832569764,1.58600583090379,1.0,llm_experiments_data/arrays/ftc_dbpedia_14_0_pure_logits_greedy_50_calib_every_step_2025-04-25.npz,0.9937936782064581,1.2153714285714285,0.9998814054945055,0.989708659109022,0.010291340890978051
dbpedia_14,1,convex_comb,greedy_unique_5_baseline,5,5,0.036891896277666,,,,llm_experiments_data/arrays/ftc_dbpedia_14_1_convex_comb_greedy_unique_5_baseline_2025-04-25.npz,0.99963469359981,1.2432714285714286,0.999833627031266,0.9895868130620071,0.010413186937992869
dbpedia_14,1,convex_comb,greedy_50_baseline,50,13,0.0343787744641304,,,,llm_experiments_data/arrays/ftc_dbpedia_14_1_convex_comb_greedy_50_baseline_2025-04-25.npz,0.9993756998030314,1.291,0.9998196637774227,0.9895387315731371,0.010461268426862902
dbpedia_14,1,convex_comb,greedy_50_temp_baseline,50,13,0.0325657725334167,1.2918367346938775,,,llm_experiments_data/arrays/ftc_dbpedia_14_1_convex_comb_greedy_50_temp_baseline_2025-04-25.npz,0.9960794578607566,1.2927,0.9998196578902169,0.9895429836330316,0.010457016366968386
dbpedia_14,1,convex_comb,greedy_unique_5_temp_baseline,5,5,0.0340606123208999,1.3469387755102042,,,llm_experiments_data/arrays/ftc_dbpedia_14_1_convex_comb_greedy_unique_5_temp_baseline_2025-04-25.npz,0.9963683992351303,1.2362,0.9998334029740976,0.9895893751263307,0.010410624873669283
dbpedia_14,1,convex_comb,greedy_unique_5_post_calib,5,5,0.0314401350915432,1.602582257392753,0.0,1.0,llm_experiments_data/arrays/ftc_dbpedia_14_1_convex_comb_greedy_unique_5_post_calib_2025-04-25.npz,0.9915700228248736,1.2055142857142858,0.999847993467901,0.9896300857218266,0.010369914278173353
dbpedia_14,1,convex_comb,greedy_50_post_calib,50,13,0.0297548547387123,1.602582257392753,0.0,1.0,llm_experiments_data/arrays/ftc_dbpedia_14_1_convex_comb_greedy_50_post_calib_2025-04-25.npz,0.9915700228248736,1.2165,0.9998527922505173,0.9896435335989323,0.010356466401067688
dbpedia_14,1,convex_comb,greedy_50_calib_once,6,6,0.0288013610988855,1.7804581424406498,0.0,1.0,llm_experiments_data/arrays/ftc_dbpedia_14_1_convex_comb_greedy_50_calib_once_2025-04-25.npz,0.992191306592376,1.1828142857142858,0.9998723494140289,0.9897254675566466,0.010274532443353412
dbpedia_14,1,convex_comb,greedy_50_calib_every_step,6,6,0.0288013610988855,1.7804581424406498,0.0,1.0,llm_experiments_data/arrays/ftc_dbpedia_14_1_convex_comb_greedy_50_calib_every_step_2025-04-25.npz,0.992191306592376,1.1828142857142858,0.9998723494140289,0.9897254675566466,0.010274532443353412
dbpedia_14,1,pure_logits,greedy_unique_5_baseline,5,5,0.036891896277666,,,,llm_experiments_data/arrays/ftc_dbpedia_14_1_pure_logits_greedy_unique_5_baseline_2025-04-25.npz,0.99963469359981,1.2432714285714286,0.999833627031266,0.9895868130620071,0.010413186937992869
dbpedia_14,1,pure_logits,greedy_50_baseline,50,13,0.0343787744641304,,,,llm_experiments_data/arrays/ftc_dbpedia_14_1_pure_logits_greedy_50_baseline_2025-04-25.npz,0.9993756998030314,1.291,0.9998196637774227,0.9895387315731371,0.010461268426862902
dbpedia_14,1,pure_logits,greedy_50_temp_baseline,50,13,0.0325657725334167,1.2918367346938775,,,llm_experiments_data/arrays/ftc_dbpedia_14_1_pure_logits_greedy_50_temp_baseline_2025-04-25.npz,0.9960794578607566,1.2927,0.9998196578902169,0.9895429836330316,0.010457016366968386
dbpedia_14,1,pure_logits,greedy_unique_5_temp_baseline,5,5,0.0340606123208999,1.3469387755102042,,,llm_experiments_data/arrays/ftc_dbpedia_14_1_pure_logits_greedy_unique_5_temp_baseline_2025-04-25.npz,0.9963683992351303,1.2362,0.9998334029740976,0.9895893751263307,0.010410624873669283
dbpedia_14,1,pure_logits,greedy_unique_5_post_calib,5,5,0.0286065954715013,1.7658642232403166,0.4831320283215327,1.0,llm_experiments_data/arrays/ftc_dbpedia_14_1_pure_logits_greedy_unique_5_post_calib_2025-04-25.npz,0.9915700228248736,1.1646285714285713,0.9998750110769908,0.989731086878968,0.010268913121031953
